comment_id,genocide,confidence,index
12278,4.0,0.724987637800215,176
48434,1.0,0.5190905705347206,177
23725,0.0,0.5720137781147534,178
38133,0.0,0.9142712617415997,179
19687,1.0,0.7580599793431283,180
19040,0.0,0.7915730328417858,181
38354,0.0,0.8282685659946778,182
27791,,0.0,183
1787,0.0,0.6878725695417334,184
26953,0.0,0.8467610688415652,185
2317,0.0,0.9775867080608444,186
20041,1.0,0.6394348778998539,187
6830,2.0,0.4812274689923356,188
48629,0.0,0.6516482590528236,189
38703,,0.0,190
19705,,0.0,191
10043,0.0,0.960364591125821,192
14213,,0.0,193
46750,2.0,0.5744969148076176,194
39511,0.0,0.9647628325506366,195
8717,1.0,0.5245444498365286,196
13734,,0.0,197
48979,1.0,0.47272217460665406,198
28698,1.0,0.49695015997915065,199
