comment_id,respect,confidence,index
2747,2.0,0.5924413354716034,76
15026,0.0,0.9996857439396457,77
31779,3.0,0.6706053156971191,78
30261,0.0,0.48950710455496577,79
8503,2.0,0.6091114619170891,80
30061,,0.0,81
2952,2.0,0.5051665461222176,82
25918,,0.0,83
18090,0.0,0.8918994699754671,84
23301,,0.0,85
39711,3.0,0.5701131300705673,86
20052,3.0,0.6632873602783671,87
18496,3.0,0.48560886216546856,88
10031,2.0,0.7108472038012883,89
38528,1.0,0.8784037241160029,90
28547,,0.0,91
8603,,0.0,92
17157,0.0,0.620201746894829,93
45259,0.0,0.9846626554710702,94
41924,3.0,0.37121939554584926,95
15118,0.0,0.5236806142362094,96
20010,,0.0,97
4762,2.0,0.4250168499552648,98
36873,3.0,0.868234463990962,99
20015,0.0,0.9473448574207228,100
5212,1.0,0.5475478236919691,101
25804,,0.0,102
25862,4.0,0.5599258088127554,103
23517,0.0,0.9990725782623712,104
4145,0.0,0.9779848117211131,105
21006,,0.0,106
39561,0.0,0.986278229528123,107
1550,0.0,0.6787883376073874,108
29939,0.0,0.9403008336533241,109
20013,0.0,0.9976394003187178,110
22394,3.0,0.8925314898783996,111
34734,,0.0,112
40455,2.0,0.7202977089902436,113
20068,,0.0,114
21406,0.0,0.5699102632895143,115
30665,2.0,0.709151154910973,116
20026,0.0,0.9680142253586709,117
20059,3.0,0.48021400607995324,118
8994,3.0,0.8194207826552699,119
20024,2.0,0.5263457899347126,120
4587,0.0,0.99515354584784,121
26493,2.0,0.535065573386698,122
20038,,0.0,123
43442,0.0,0.9963406025688458,124
16178,0.0,0.9963254549438171,125
47205,0.0,0.9994812319942926,126
26842,2.0,0.7330714355059803,127
21275,,0.0,128
27786,0.0,0.9738079951296815,129
32962,0.0,0.9593026920382345,130
49016,0.0,0.9558209843289065,131
20045,,0.0,132
7479,0.0,0.5271593148170104,133
20069,3.0,0.6182254171428687,134
20088,,0.0,135
2088,0.0,0.9964503138517466,136
18346,1.0,0.4140084976431952,137
26170,,0.0,138
36180,2.0,0.7237721359082552,139
20008,,0.0,140
22489,,0.0,141
19431,,0.0,142
1645,,0.0,143
28525,1.0,0.5676456593857554,144
20017,0.0,0.8947860944170241,145
28203,,0.0,146
12852,2.0,0.6425999329637573,147
31411,,0.0,148
17197,3.0,0.8699762909249665,149
6827,0.0,0.9866005870575038,150
13252,0.0,0.9390238424803239,151
28929,1.0,0.506162611118384,152
24983,0.0,0.9840011674971836,153
20925,2.0,0.6460688276737714,154
9989,0.0,0.9992700186890181,155
23012,3.0,0.8118740195872614,156
20685,,0.0,157
20061,3.0,0.6080614944349154,158
6032,,0.0,159
616,,0.0,160
46051,3.0,0.6060443928304413,161
23093,,0.0,162
20851,0.0,0.8414695219497667,163
20025,0.0,0.8332559944214765,164
20054,1.0,0.6460411982701959,165
39129,2.0,0.6918571273828287,166
18417,1.0,0.8210976544843345,167
47401,3.0,0.8201422171992686,168
47047,2.0,0.8312729499996598,169
28486,1.0,0.5855324839231753,170
30007,,0.0,171
20998,1.0,0.5859827332224765,172
20050,2.0,0.5251705666442396,173
32127,3.0,0.7638351549813048,174
17959,0.0,0.7816386024485013,175
12278,0.0,0.6973306661386102,176
48434,1.0,0.859951801517431,177
23725,0.0,0.6734266849568898,178
38133,0.0,0.5208805705552857,179
19687,2.0,0.6973274449246851,180
19040,3.0,0.7927485927306649,181
38354,0.0,0.9174042793281405,182
27791,,0.0,183
1787,0.0,0.6663454233647588,184
26953,0.0,0.6254280858586889,185
2317,0.0,0.9745376917215612,186
20041,1.0,0.8714109678458356,187
6830,0.0,0.9152129944657093,188
48629,1.0,0.7158696046167345,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,3.0,0.5266382642979525,194
39511,0.0,0.5794079157175027,195
8717,1.0,0.6645436862257046,196
13734,0.0,0.4186347044023035,197
48979,0.0,0.9958439469572671,198
28698,0.0,0.6461708452816554,199
