index,comment_id,hate_speech_score_pred,hate_speech_score_argmax,confidence_max_prob,confidence_entropy_certainty,n_digits_seen
69,43075,3.4767000185406824,3.5,0.9661477438809037,0.9247150050528457,10
70,48594,-2.5107756683889852,-2.5,0.9185800557381344,0.8456259258379702,10
71,16311,1.7669364607710647,1.5,0.7353876085013137,0.7430387364349428,10
72,48957,2.849360311423826,3.5,0.4832909219371092,0.5699335154224983,10
73,38719,4.080667757798357,4.5,0.5810981606679576,0.7033898289955614,10
74,17090,-0.40967782204266384,-0.5,0.8976519710901512,0.8466936737305091,10
75,5391,-3.5319630375457933,-3.5,0.9640631164126033,0.929285607602781,10
76,35794,3.450513658583884,3.5,0.9239649068802998,0.847471383026235,10
77,42107,3.5101394136405717,3.5,0.9812136077486131,0.9546189453897279,10
78,20695,-0.35695123992801564,-0.5,0.8657167838402917,0.7766563315079419,10
79,14184,-0.8852916876019268,-0.5,0.49750992280719797,0.46064100825588394,10
80,48140,3.461472416863336,3.5,0.9678786116326346,0.9285249486954753,10
81,41025,0.04273458937835825,-0.5,0.6719536731495246,0.6073840443158849,10
82,34714,3.7478893807960274,3.5,0.7519606937856212,0.7564317352016288,10
83,48242,1.5928300646341929,1.5,0.8767240615360479,0.8125325879159728,10
84,26845,3.5064837221627663,3.5,0.9806130337424847,0.9519095999300559,10
85,8070,3.4597317099255185,3.5,0.9280631021386447,0.8574315166927117,10
86,24948,1.5885891474574196,1.5,0.9073952009180295,0.8521871444041262,10
87,12635,3.462572411947939,3.5,0.9535848415879937,0.9007748897300423,10
88,29293,2.043311656438646,1.5,0.5783888885862924,0.5933569802553839,10
89,12271,2.3168334096507732,1.5,0.5204084335221588,0.5610886334227294,10
90,28981,3.594942115838685,3.5,0.9043644419650203,0.8620404406570057,10
91,43872,1.6528953821452723,1.5,0.8467700728621906,0.8048944126375068,10
92,7737,2.134288788087789,2.5,0.5088053172109009,0.6173817765996721,10
93,16019,-3.485734691703421,-3.5,0.9644084263763941,0.9221844409130849,10
94,37045,1.3138465158683281,1.5,0.7045647324467281,0.5536639255945626,10
95,49409,3.0672116295288343,3.5,0.7107259511482928,0.6502244660741088,10
96,47899,2.0106681357578915,1.5,0.5142112623046635,0.6564135349143233,10
97,30201,3.3531892692630243,3.5,0.8752741171885897,0.8094942881897709,10
98,12334,3.4870390703744603,3.5,0.9750257243035662,0.9401345319074057,10
99,49530,1.63801443641138,1.5,0.8719838192806876,0.8185475563192294,10
100,26115,-0.4057111429949375,-0.5,0.9010000488732355,0.8535263359294328,10
101,11314,-0.2706398215718685,-0.5,0.8086921370981084,0.6901556655187956,10
102,5650,0.8093004609582307,1.5,0.6041324823785884,0.5979358382399915,10
103,33903,-0.46892586995853064,-0.5,0.9688078201497323,0.9395088785025336,10
104,10634,-0.327362620160857,-0.5,0.8260293809202995,0.7966254569305737,10
105,26214,1.4448994163400173,1.5,0.8911014308331462,0.8063995892618488,10
106,9453,3.679621555140744,3.5,0.8197030216885474,0.7942781083569674,10
107,9411,-3.5271586829172734,-3.5,0.9720526471207541,0.9436954323542738,10
108,686,1.304958975694008,1.5,0.7946641178582002,0.6753911786098292,10
109,16823,1.5421143319743928,1.5,0.9578795728048879,0.9240256331741783,10
110,37890,3.431999101897321,3.5,0.9418971462184597,0.8843802514141192,10
111,7574,1.549839780066879,1.5,0.9502584430960738,0.9136143881244199,10
112,38840,-2.1569545744115524,-2.5,0.7354662658194611,0.6691678524959976,10
113,21953,1.5440253457454771,1.5,0.9548581630475482,0.9187171188469135,10
114,16356,-2.358659067927445,-2.5,0.9054284140478223,0.8135071277901048,10
115,7896,1.6920812581772258,1.5,0.8146444902934694,0.7745421959143688,10
116,23646,1.4958781038691127,1.5,0.9161530579334407,0.8437664546387582,10
117,22607,1.6888484730672917,1.5,0.81339247702043,0.785659820774757,10
118,4267,-3.4677740088017006,-3.5,0.9561075831574023,0.9111217483510371,10
119,26915,3.324579990590656,3.5,0.7933360366275671,0.6854229957381173,10
120,40331,1.6904074716923558,1.5,0.8111932103308956,0.7843890941063462,10
121,3581,3.5500399217681142,3.5,0.8955253130129077,0.8243227142620893,10
122,41018,1.5264307065335376,1.5,0.9515387996447102,0.9045380384439143,10
123,43300,4.2024173333445685,4.5,0.7024885300959841,0.7353695808054923,10
124,46711,-0.39059114379074406,-0.5,0.8864487730447586,0.8395263821474135,10
125,13308,-3.4326458533101754,-3.5,0.9296273771101351,0.8784046158409061,10
126,38052,3.21878608133012,3.5,0.8052752543138737,0.723127187890015,10
127,37950,1.9333092681896413,1.5,0.6170212357961652,0.6336270065334926,10
128,38433,-3.4738034686551393,-3.5,0.957828574597053,0.9137107077688812,10
129,29026,3.5287244205525865,3.5,0.9262371668293121,0.8619877473157589,10
130,3101,-0.44751862353228705,-0.5,0.9472784818554159,0.9099697682362378,10
131,1832,-0.06577296535623939,-0.5,0.5918131515992603,0.6616547844682061,10
132,46846,-1.8091075658534996,-2.5,0.5444411206930589,0.5269409599608655,10
133,17601,3.401765816162285,3.5,0.8878887290415336,0.8001946064809454,10
134,20950,1.8594391064274929,1.5,0.760944088463676,0.6886973164824577,10
135,19924,2.0708395481794484,2.5,0.5169652368496598,0.65359241777923,10
136,29478,1.9029315996453087,1.5,0.7223624175315744,0.6271028181417668,10
137,17037,1.6078302614283748,1.5,0.8929332761454969,0.8342997513302307,10
138,31516,3.3437147906263327,3.5,0.8561768872352563,0.7575730253062308,10
139,26033,1.569117550573417,1.5,0.914420445695089,0.8598909971438196,10
140,25490,2.243975916051751,2.5,0.44528189191382345,0.560804264994239,10
141,46657,3.460642818124918,3.5,0.9644968596904954,0.9216123466581997,10
142,38578,-2.114130923233702,-2.5,0.6970137132292025,0.5489245013119717,10
143,45835,1.7308235163112908,1.5,0.8299308929855799,0.7532224846364488,10
144,44820,1.8959670111144624,1.5,0.7093644737849216,0.6549781047779477,10
145,39890,3.0204035188456015,3.5,0.6887359179888363,0.6363152961381493,10
146,24908,3.4770012779425548,3.5,0.9624671076151807,0.9150171423510287,10
147,36126,-3.4285576958026023,-3.5,0.9131982091331723,0.8572913537062246,10
148,14889,2.883694291377359,3.5,0.5364927899401984,0.5669145520998549,10
149,46827,-1.9170754867454296,-2.5,0.5454610383179346,0.5681254242041234,10
150,43131,4.175734956248671,4.5,0.675755600561374,0.726314162753916,10
151,23175,3.5379506701060333,3.5,0.9478271696634853,0.9014753508107359,10
152,32857,3.5675239304458315,3.5,0.9063219082614421,0.8469117085163256,10
153,5141,-2.5119666323302883,-2.5,0.9336906398140948,0.8737574988446289,10
154,34789,1.5794329955737794,1.5,0.9200789728898048,0.8740925415293448,10
155,22001,-0.47024492329670814,-0.5,0.9702338931110518,0.9418073572762936,10
156,12494,3.509123809329143,3.5,0.9844604399874377,0.9613269046025364,10
157,42332,-0.3753834163829477,-0.5,0.8750254104668528,0.8337167829859945,10
158,1919,1.6802483821709768,1.5,0.8194787430186816,0.7931745238415717,10
159,23793,-2.3574829979184773,-2.5,0.9424050185738115,0.8775327123457595,10
160,35604,3.5964159003825893,3.5,0.9030810540482288,0.8610223237303678,10
161,11130,1.411565053891315,1.5,0.9019847712707678,0.8158213921872919,10
162,47202,3.2168797487372984,3.5,0.8235272473111568,0.7407560148440859,10
163,4948,-0.431510409927,-0.5,0.7060300784216781,0.5610664388863085,10
164,17862,-0.39774586118707755,-0.5,0.7921392401191156,0.7183068105135335,10
165,3,1.541115913386239,1.5,0.9410497054632332,0.8905217295801123,10
166,15365,1.6507333491371632,1.5,0.8579004999623405,0.7987493216764848,10
167,49891,1.701191004621972,1.5,0.799406149431674,0.7778235571283129,10
168,6946,3.5643673165609773,3.5,0.9298955384834584,0.8843352777449144,10
169,24396,1.5676202726869422,1.5,0.9039654124926072,0.8432142446197275,10
170,12809,1.6880102255713607,1.5,0.8278961348447915,0.7546664590848889,10
171,34824,1.532119228224496,1.5,0.9461888780495032,0.8928677088386734,10
172,17470,0.003980534045092675,-0.5,0.5874959580069193,0.5249516316239049,10
173,42264,3.4437225090272103,3.5,0.9509790285279797,0.9044732131161359,10
174,17372,-1.0063313772285305,-0.5,0.5369077617479476,0.5005676356707818,10
175,34112,1.548490401024241,1.5,0.9506278811798643,0.9129442913518213,10
176,46835,1.559674850466377,1.5,0.9396890602585168,0.9002475405826226,10
177,15009,3.519831341390824,3.5,0.9533673159770794,0.9037240105706348,10
178,13193,-3.035800155154304,-3.5,0.5613602058397782,0.655359789303441,10
179,29,-2.4015171178395947,-2.5,0.8978978777557088,0.850191858440744,10
180,26745,-2.4143895390993464,-2.5,0.8881538863629653,0.8176625904550479,10
181,29783,2.017353516366109,2.5,0.5097794534142369,0.689377681597924,10
182,27140,-0.42035785792665775,-0.5,0.8342999336629482,0.7225620922933778,10
183,36829,-0.3569807725721504,-0.5,0.8477363482925123,0.786253712733199,10
184,29107,3.2904204366532177,3.5,0.8579116952176191,0.7707502018409514,10
185,9430,1.5423237384267545,1.5,0.9016410274387368,0.833350226941362,10
186,40281,1.6749995118920564,1.5,0.8318615175205664,0.790800270087525,10
187,5458,2.8354385903980934,3.5,0.5121937057399742,0.5598018640372842,10
188,774,-2.124944408603891,-2.5,0.7476106609274968,0.6586263819362453,10
189,15462,3.4710039179804335,3.5,0.9727083564285592,0.9351230930381439,10
190,42901,1.8248385882362452,1.5,0.6026096251544165,0.5410584353363916,10
191,33856,0.8285007742454041,1.5,0.6739949444690295,0.5015648780402893,10
192,20190,1.5243693074988556,1.5,0.9686088599460227,0.9346614564377651,10
193,28859,2.08731016525808,1.5,0.5747112549672798,0.5807990812787516,10
194,11064,3.395306742130299,3.5,0.9369685677668453,0.8793924628725582,10
195,40048,3.4833972032090204,3.5,0.9491460472331329,0.8923796261615051,10
196,12063,3.176807452007274,3.5,0.7880965165513819,0.7132935786018609,10
197,11368,2.4521247383654625,1.5,0.36525558903973876,0.5235685693776587,10
198,14181,1.7973650935056456,1.5,0.7474866183181823,0.7030208388942606,10
199,34562,3.306425889150003,3.5,0.8791985377911828,0.8055525087061804,10
200,23957,2.798156295084411,3.5,0.53436462346489,0.5534139896857433,10
201,42325,1.37591884506387,1.5,0.8675099302961485,0.7565828346002386,10
202,23629,-3.178692316914751,-3.5,0.6815455070158212,0.696127185303862,10
203,10076,1.5135968207422952,1.5,0.9515327237939845,0.9004142193382618,10
204,21238,-3.3410547143186267,-3.5,0.8279291523285531,0.783325189864556,10
205,7289,3.5227455026906793,3.5,0.9621573092714559,0.9207698063744276,10
206,12292,2.02128154176434,1.5,0.5005791499677313,0.6597982318911049,10
207,34131,3.5134635439452064,3.5,0.9690369288560271,0.9305197489592223,10
208,7644,2.1740383107039127,1.5,0.4514013431232956,0.5704686584719155,10
209,41970,1.5543618435336846,1.5,0.9441652978688306,0.903992476324553,10
210,28228,1.7103361252816118,1.5,0.8487689580943506,0.7708119865181444,10
211,38359,3.454293517180615,3.5,0.9544389290053401,0.8998855585707216,10
212,27447,-1.7690552360242089,-2.5,0.6222287108024053,0.6095409948997397,10
213,10501,-3.502572314270743,-3.5,0.9920861756764116,0.9775910154024604,10
214,13949,-0.10321838315067196,1.5,0.4451930344950735,0.43777694943750456,10
215,36573,1.5413687803248202,1.5,0.9509821946179229,0.9084130066415248,10
216,9218,-3.5039221896359125,-3.5,0.9902009239615839,0.9733872136599633,10
217,9918,4.072910265669476,4.5,0.573458787668349,0.7022266918204678,10
218,4844,1.5292399791953755,1.5,0.9706502647487608,0.9423168667598071,10
219,4511,-3.1764335614654775,-3.5,0.6780937367274376,0.7113560215402293,10
220,1759,-1.614799222351963,-2.5,0.44802728237195566,0.4898170576722435,10
221,20984,2.2683499819474062,1.5,0.5300469308647693,0.5639528557591362,10
222,25869,0.26691851691957946,-0.5,0.5227810168601909,0.4697878680037204,10
223,24745,-3.5291639872893463,-3.5,0.9577151507384289,0.91541683337498,10
224,41554,-0.4034863829923602,-0.5,0.9011049314190149,0.8572883175180658,10
225,37565,1.7158116325359312,1.5,0.7847557478498649,0.7716724752147661,10
226,7328,1.6798238963832715,1.5,0.8130995409172874,0.7839258159499983,10
227,18630,1.5198698793585508,1.5,0.9704547766855394,0.9376716715579267,10
228,16158,1.8699110050013987,1.5,0.6365029207156845,0.7012445973656525,10
229,6732,1.689538585790553,1.5,0.8103700505186244,0.7885199939552104,10
230,46569,1.8791838877814306,1.5,0.6240659736021131,0.7042520541477513,10
231,46119,1.8498086128789473,1.5,0.682802481125686,0.6827125199662318,10
232,28836,1.7155194867297725,1.5,0.7812129679333277,0.758674562905433,10
233,18341,-2.2859346658636395,-2.5,0.7927700030118154,0.7157176942274535,10
234,7856,4.335469616709377,4.5,0.8354781525355583,0.8057971226030678,10
235,33238,-2.3230791313469656,-2.5,0.8812425299993437,0.8116728110097646,10
236,46434,2.9039992526815284,3.5,0.5552645248316663,0.5764745483773646,10
237,15513,-0.5368896228958572,-0.5,0.7959444237483576,0.6772721220158324,10
238,23658,1.2296829862286747,1.5,0.8515714675006919,0.7224030074016916,10
239,47250,-0.41317683252974347,-0.5,0.8306911489890141,0.707346183468704,10
240,7782,-0.8578116452354443,-0.5,0.5698986524000712,0.5112990702412167,10
241,34603,3.365980449514023,3.5,0.8837352189177635,0.8209747780482314,10
242,6770,1.5702800006592352,1.5,0.9325907903197294,0.8874524972185189,10
243,43431,1.725329641586879,1.5,0.8160279050699251,0.7489158577047275,10
244,10724,-2.440678171578682,-2.5,0.940191878248711,0.8998485413185375,10
245,15919,-3.1073348116569126,-3.5,0.6223942555225318,0.6800298682586956,10
246,40261,1.7698497537803384,1.5,0.7341759731402774,0.7393909250233184,10
247,29505,1.0345413422725231,1.5,0.5499553315776369,0.40070901631493305,10
248,2531,1.6380733410708426,1.5,0.8712583699829514,0.8162078982310097,10
249,11624,1.1139859415045745,1.5,0.7732573273727602,0.7060191445903398,10
250,21725,2.245035291659205,1.5,0.5500665161672473,0.574079344456597,10
251,22602,2.256821819246367,2.5,0.4448242588313093,0.557219791442989,10
252,12046,2.708230081978834,3.5,0.5507781835749903,0.5927702013146073,10
253,19244,-3.3382616212456084,-3.5,0.8312131419352466,0.7829726712421251,10
254,3519,1.8676837715323402,1.5,0.735478651930714,0.6714867881155167,10
255,20816,1.7764487015893358,1.5,0.7785050862537437,0.7153243305456669,10
256,35967,3.0718328545911975,3.5,0.7500394973955398,0.6888713486602938,10
257,49507,1.7701776869339496,1.5,0.7322911803856866,0.7415214361148348,10
258,20142,1.2352115771136816,1.5,0.8396344129220006,0.7023511475240549,10
259,20444,3.531466312770811,3.5,0.9622839780497427,0.9253165276891352,10
260,24678,1.612831381840334,1.5,0.8917404079812988,0.8419332466701543,10
261,40697,3.352855126631009,3.5,0.8980545383391685,0.8237256446686811,10
262,49489,2.234357668841799,2.5,0.46683927325854707,0.5690508154594409,10
263,9622,3.444931143070377,3.5,0.9342756334460067,0.8637035940038019,10
264,17060,3.49075290779976,3.5,0.9766889514388051,0.9432772991142923,10
265,42563,1.7160669470064525,1.5,0.7846972055311717,0.7715236015712198,10
266,22329,-2.0783166690648827,-2.5,0.7084313440065554,0.6111919570996649,10
267,20811,1.5347422186152415,1.5,0.9652393191306712,0.9339841240435509,10
268,41179,1.5266200123988174,1.5,0.9310112370615489,0.8708114211421749,10
269,46699,-3.1108668033681606,-3.5,0.62182128208802,0.6769528845142393,10
270,34464,2.996732897807863,3.5,0.6939299207876707,0.6442491806049544,10
271,42434,0.17246691577315162,-0.5,0.43598447746346275,0.3918255927176527,10
272,3384,-2.346269753903397,-2.5,0.8655240030470431,0.8074374804489098,10
273,35043,-0.7185539065013602,-0.5,0.8115250653806082,0.7160436079104137,10
274,17467,3.4106505133864626,3.5,0.892287018379898,0.8053184532924943,10
275,44059,3.452092393704566,3.5,0.9618853305222635,0.9195509754686021,10
276,8960,1.6287393892107664,1.5,0.8697919573339492,0.8246351552704076,10
277,40097,3.414732789514765,3.5,0.9139187233254709,0.8515426785498673,10
278,38065,3.472761646189011,3.5,0.977078712110375,0.9430012511827157,10
279,7416,1.8905079775560216,1.5,0.6469497596478001,0.6655322726609323,10
280,3591,-1.7504909938206499,-2.5,0.5778179963044621,0.5696429232996727,10
281,20221,2.884751129539824,3.5,0.5103495810928,0.5750557977992334,10
282,38937,1.823773664911029,1.5,0.6943012592621212,0.6979029737222022,10
283,37538,-3.4357709129720586,-3.5,0.9267921574197823,0.8759641689312379,10
284,49316,3.507668325103619,3.5,0.9795863276668921,0.950746450100714,10
285,10598,3.066969987693586,3.5,0.6886594457559639,0.6253040413655218,10
286,13127,3.1820454381375516,3.5,0.7183827319925944,0.6933100454799161,10
287,9679,1.6227604713167352,1.5,0.877314494470171,0.837683567803685,10
288,46222,1.7559087926669306,1.5,0.7482661045818997,0.7438213361616632,10
289,48930,1.6586279828688426,1.5,0.841605533580963,0.8093523193058807,10
290,1543,3.5061164365805793,3.5,0.9413863200625145,0.8812013030866964,10
291,38432,2.7821083724586133,3.5,0.6206656458661274,0.6428678092623075,10
292,48024,1.675938613611601,1.5,0.8541820305919092,0.7870673710628335,10
293,17156,3.3920501673472123,3.5,0.9049939254359765,0.8266007111917264,10
294,27161,3.555195266450493,3.5,0.9436373416319558,0.9043973608415171,10
295,28716,1.648711867299617,1.5,0.8528376190790501,0.8063153965311736,10
296,38942,1.5704732495228424,1.5,0.9298539156484941,0.8855655391571613,10
297,26616,3.4661834709249435,3.5,0.9341397421998898,0.8659633041607568,10
298,28104,1.9874771125312487,1.5,0.6005122376708604,0.6160921753703428,10
299,11150,2.8016638668993847,3.5,0.580313646425215,0.5800253253975685,10
300,37452,3.2582320978959194,3.5,0.8591729956589852,0.7874682648904632,10
301,38738,3.317179187701327,3.5,0.8602203970843503,0.7848984183071204,10
302,2867,2.4955716892185036,3.5,0.49637460523211663,0.5673892916720282,10
303,7795,-0.652617150755918,-0.5,0.6478356891173974,0.5837773625450242,10
304,48965,-0.3379915333823959,-0.5,0.7806239868169638,0.6749507883189251,10
305,7847,3.44670236695335,3.5,0.9170795197312,0.8411498706900888,10
306,4382,3.47418402633245,3.5,0.9723944752867337,0.9329372232003492,10
307,18677,-3.4434012679822636,-3.5,0.9293677684116854,0.875323638676257,10
308,37271,2.1443771547646024,1.5,0.5345948047509099,0.5645412164532025,10
309,49633,-0.5604025684418688,-0.5,0.8056179519579642,0.6984259186094968,10
310,14160,1.573477427777509,1.5,0.9216769721973672,0.8767920411637494,10
311,39475,2.687679139307555,3.5,0.5761206334040881,0.654523608618155,10
312,37299,-0.564910198133791,-0.5,0.6771740923808921,0.5250229036925436,10
313,33863,3.691728542755998,3.5,0.8041525724590823,0.780240444995079,10
314,315,2.6924282278941805,3.5,0.48017372174824746,0.5399448206508108,10
315,22111,3.502563856082671,3.5,0.9788965897739877,0.9476130064215516,10
316,39578,-1.6922155812233182,-2.5,0.6302393151589429,0.5625303730176203,10
317,48173,3.305147489335336,3.5,0.8703537129604845,0.7895587650882065,10
318,3514,1.4001185162406158,1.5,0.8979175922238631,0.8020133463325035,10
319,26652,2.0471467088206343,1.5,0.6354868589586704,0.5917238808123717,10
320,24572,1.9442400569964948,1.5,0.7196199116551618,0.655235936240048,10
321,42021,3.4085719900806217,3.5,0.9373661331240856,0.8775790608042441,10
322,15263,-1.925973496937629,-2.5,0.5701350334796903,0.5639338719772893,10
323,44293,-0.4044728117107161,-0.5,0.6460297052362909,0.5536290108204995,10
324,8230,3.323931797452175,3.5,0.8425132281530667,0.7743011725683321,10
325,48126,1.5585630854424084,1.5,0.9449279224184591,0.8993248225493029,10
326,12194,-2.298882905041391,-2.5,0.796665659895482,0.7557065260279809,10
327,15138,1.8501762768248047,1.5,0.6507234836206797,0.7160623622308461,10
328,43427,-0.9666462041171582,-0.5,0.6217250356569577,0.5563574708607302,10
329,27010,1.996863903292367,1.5,0.6772145347345749,0.6297333762934542,10
330,45100,-0.017417836581001992,-0.5,0.6707311311981411,0.6086319555445991,10
331,305,2.2198766461524633,1.5,0.6149403960176095,0.6452896583038579,10
332,37798,3.492628410433853,3.5,0.9444013552482791,0.8828442434933309,10
333,41214,2.378897012530711,1.5,0.47979946932438255,0.5489115715415948,10
334,23286,1.6731967475857379,1.5,0.843373720451272,0.7880906223539751,10
335,45504,1.544901874691658,1.5,0.9376677425712133,0.8823533916199233,10
336,9446,-0.9849867818714305,-0.5,0.49074303043830714,0.4890571755096097,10
337,16512,-2.273015793472942,-2.5,0.8116913510098371,0.744033395492201,10
338,29585,2.0498544686482525,1.5,0.5396015345442612,0.6015816066706514,10
339,23048,-3.145266508128799,-3.5,0.6495788341528845,0.6907330374968792,10
340,4574,1.8592274877085346,1.5,0.6733160750147646,0.6794634285856987,10
341,35937,3.0610733433261976,3.5,0.7271790347424874,0.6647072230445048,10
342,40001,3.1982098682644486,3.5,0.8177150927789971,0.7395953842698003,10
343,42215,3.512893104458089,3.5,0.9730432075536528,0.9382558340627213,10
344,14190,2.0548294257509068,1.5,0.6202420574533934,0.5968122804107941,10
345,33050,-3.4990496160703484,-3.5,0.9919837155387539,0.9769767429042733,10
346,25695,2.085749263040781,1.5,0.4741811137908625,0.608586408656425,10
347,197,1.8900565185136096,1.5,0.6126423516507391,0.6997997506750497,10
348,45936,1.9798103516268766,1.5,0.5894947476707115,0.6249193590959112,10
349,20585,1.5956320877598027,1.5,0.88461081613583,0.8279843701002041,10
350,42739,3.5447456529808203,3.5,0.9466067276658743,0.9025570571458568,10
351,27660,1.5783187194322685,1.5,0.9203255544853575,0.8776771957091978,10
352,28987,2.302111289183279,2.5,0.4862979119527133,0.5612979747550689,10
353,541,1.3469870407974922,1.5,0.9388118349969572,0.8713866006606336,10
354,31494,3.4854060789030643,3.5,0.9797542904336897,0.9480590847987862,10
355,12106,1.7271665708510648,1.5,0.7684168546189146,0.7530179347594621,10
356,17996,-1.1871004744352571,-0.5,0.5453186779732858,0.537815381826539,10
357,2603,-0.39724172972198374,-0.5,0.8955396876673571,0.8522304673278297,10
358,46548,1.5856422288874523,1.5,0.8225173807014936,0.7225517134907,10
359,569,-1.805410053523166,-1.5,0.47123616575958943,0.5625068235445647,10
360,48483,-0.3916382335731344,-0.5,0.8905619161610177,0.8460668052534377,10
361,30948,2.3588040634782836,1.5,0.526934795934579,0.6005906284251197,10
362,10369,0.9567270649477868,1.5,0.7747898011939366,0.6608279490932739,10
363,1136,3.6632794492441727,3.5,0.8347913051969743,0.8028533629698402,10
364,23440,3.5311783843538085,3.5,0.9664220901264187,0.9338990446745349,10
