comment_id,violence,confidence,index
2952,0.0,0.8898661434530231,82
25918,4.0,0.9125501324434014,83
18090,4.0,0.9886743234102471,84
23301,,0.0,85
39711,0.0,0.9999449283417642,86
20052,0.0,0.8880165028917104,87
18496,0.0,0.9940515286104126,88
10031,0.0,0.9979973684693576,89
38528,0.0,0.9921162739690884,90
28547,,0.0,91
8603,,0.0,92
17157,0.0,0.521090738372258,93
45259,3.0,0.6897971506559288,94
41924,0.0,0.8016575704714228,95
15118,4.0,0.763107074996013,96
20010,4.0,0.6487147341957711,97
4762,0.0,0.9982946441751225,98
36873,0.0,0.7849794184264667,99
20015,3.0,0.7056841137432133,100
5212,0.0,0.948411637404301,101
25804,4.0,0.8837563298840327,102
25862,3.0,0.7463974774783446,103
23517,4.0,0.949700217041652,104
4145,4.0,0.9715705355929779,105
21006,4.0,0.932048394679503,106
39561,4.0,0.9974771176064744,107
1550,2.0,0.46833245095566806,108
29939,4.0,0.7591292867601966,109
20013,4.0,0.9867824493575245,110
22394,0.0,0.996037747622683,111
34734,4.0,0.4387302411354664,112
40455,0.0,0.9887240814864405,113
20068,4.0,0.7402419768008944,114
21406,4.0,0.8518408097423094,115
30665,2.0,0.5153425185412547,116
20026,4.0,0.9433524655413237,117
20059,0.0,0.997252879221406,118
8994,0.0,0.9978698664345282,119
20024,1.0,0.7019487248438062,120
4587,3.0,0.5511617767239865,121
26493,2.0,0.4378706329050542,122
20038,3.0,0.7149700218497604,123
43442,4.0,0.7109410590928259,124
16178,3.0,0.6961418861030164,125
47205,4.0,0.9329512645365323,126
26842,0.0,0.5385111757528975,127
21275,,0.0,128
27786,4.0,0.4933172455411612,129
32962,4.0,0.9079863465629873,130
49016,2.0,0.43339294309225407,131
20045,,0.0,132
7479,2.0,0.49341878799945066,133
20069,0.0,0.9990515176646869,134
20088,,0.0,135
2088,4.0,0.628108427673787,136
18346,2.0,0.46230441355294044,137
26170,,0.0,138
36180,0.0,0.8579612448043551,139
20008,4.0,0.689054128184706,140
22489,3.0,0.6723513680598353,141
19431,4.0,0.8593629691764862,142
1645,,0.0,143
28525,0.0,0.9990047594771861,144
20017,3.0,0.660874313196547,145
28203,,0.0,146
12852,0.0,0.9829599827854195,147
31411,,0.0,148
17197,0.0,0.998667587378964,149
6827,4.0,0.9979215043862619,150
13252,2.0,0.5035206656460249,151
28929,2.0,0.5835769337895257,152
24983,3.0,0.7077236789224275,153
20925,0.0,0.8890206808370815,154
9989,2.0,0.5156293704631519,155
23012,0.0,0.9978232186701778,156
20685,3.0,0.45996847657432527,157
20061,0.0,0.9998779445874486,158
6032,,0.0,159
616,4.0,0.5347888190098437,160
46051,0.0,0.9955457661874454,161
23093,3.0,0.6532918182677906,162
20851,3.0,0.7825482398239513,163
20025,4.0,0.895075101480982,164
20054,0.0,0.6925409213804532,165
39129,2.0,0.5604055344047586,166
18417,0.0,0.8988162354332002,167
47401,0.0,0.9902002299207869,168
47047,0.0,0.9998771103264718,169
28486,2.0,0.5613038194839103,170
30007,0.0,0.5964367696271119,171
20998,3.0,0.6764883896126317,172
20050,2.0,0.5703364655213607,173
32127,0.0,0.998340385363244,174
17959,4.0,0.8766341819119576,175
12278,4.0,0.906410395995131,176
48434,1.0,0.6376064583946215,177
23725,4.0,0.6609329495671263,178
38133,0.0,0.8683804394115417,179
19687,1.0,0.6357451831543461,180
19040,0.0,0.9900606893924401,181
38354,3.0,0.5793472056598412,182
27791,,0.0,183
1787,4.0,0.9887938932369407,184
26953,2.0,0.5397556939371525,185
2317,4.0,0.6481122820941917,186
20041,1.0,0.587936427660751,187
6830,3.0,0.49924564604216565,188
48629,2.0,0.6112862447781467,189
38703,4.0,0.518341924690295,190
19705,4.0,0.9884943264986586,191
10043,,0.0,192
14213,4.0,0.8088151651207388,193
46750,2.0,0.5576197092970107,194
39511,4.0,0.9948154278566891,195
8717,2.0,0.5490593720707323,196
13734,4.0,0.6256262893330579,197
48979,2.0,0.5496227201178551,198
28698,2.0,0.49539349652974174,199
