comment_id,index,label_logprobs
47899,96,"{'2': -0.25644737482070923, '1': -1.4908223152160645, '0': -7.6158223152160645}"
30201,97,"{'2': -0.3483622074127197, '1': -1.2389872074127197, '0': -5.457736968994141}"
12334,98,"{'2': -0.2742559015750885, '1': -1.4305058717727661, '0': -8.868005752563477}"
49530,99,"{'2': -0.25986790657043457, '1': -1.4786179065704346, '0': -7.1661176681518555}"
26115,100,"{'0': -0.34995704889297485, '1': -1.22495698928833, '2': -6.58433198928833}"
11314,101,"{'0': -0.31945475935935974, '1': -1.3194547891616821, '2': -5.100704669952393}"
5650,102,"{'2': -0.4771004915237427, '1': -1.0083504915237427, '0': -4.242725372314453}"
33903,103,"{'0': -0.23576705157756805, '1': -1.5638920068740845, '2': -7.360766887664795}"
10634,104,"{'1': -0.5392507910728455, '0': -0.9142507910728455, '2': -4.14862585067749}"
26214,105,"{'1': -0.5232782363891602, '2': -0.9764032363891602, '0': -3.49202823638916}"
9453,106,"{'2': -0.12058862298727036, '1': -2.183088541030884, '0': -7.089338779449463}"
9411,107,"{'0': -0.15604060888290405, '1': -1.9685406684875488, '2': -5.406040668487549}"
686,108,"{'1': -0.6571630239486694, '2': -0.7977880239486694, '0': -3.485288143157959}"
16823,109,"{'2': -0.34488406777381897, '1': -1.2355090379714966, '0': -6.954258918762207}"
37890,110,"{'2': -0.37365373969078064, '1': -1.170528769493103, '0': -6.717403888702393}"
7574,111,"{'2': -0.25643131136894226, '1': -1.4908063411712646, '0': -7.1470561027526855}"
38840,112,"{'1': -0.3633202910423279, '2': -1.2070703506469727, '0': -5.207070350646973}"
21953,113,"{'1': -0.3272407352924347, '2': -1.2959907054901123, '0': -5.217865943908691}"
16356,114,"{'0': -0.49897444248199463, '1': -0.9520994424819946, '2': -4.998974323272705}"
7896,115,"{'2': -0.44693082571029663, '1': -1.0719308853149414, '0': -4.056305885314941}"
23646,116,"{'0': -0.39784562587738037, '1': -1.1634706258773804, '2': -4.16347074508667}"
22607,117,"{'2': -0.30153992772102356, '1': -1.3484148979187012, '0': -7.364039897918701}"
4267,118,"{'0': -0.112912118434906, '1': -2.237912178039551, '2': -9.73791217803955}"
26915,119,"{'2': -0.239167720079422, '1': -1.6141676902770996, '0': -4.4735426902771}"
40331,120,"{'1': -0.45165830850601196, '2': -1.6235332489013672, '0': -1.7954082489013672}"
3581,121,"{'2': -0.07525604218244553, '1': -2.637756109237671, '0': -8.45025634765625}"
41018,122,"{'1': -0.533700704574585, '2': -1.205575704574585, '0': -2.174325704574585}"
43300,123,"{'2': -0.04751672223210335, '1': -3.0787668228149414, '0': -9.219391822814941}"
46711,124,"{'0': -0.06263742595911026, '1': -2.8126373291015625, '2': -7.4688873291015625}"
13308,125,"{'0': -0.1880408674478531, '1': -1.781790852546692, '2': -5.891165733337402}"
38052,126,"{'2': -0.20595771074295044, '1': -1.7059576511383057, '0': -5.471582889556885}"
37950,127,"{'2': -0.049121126532554626, '1': -3.049121141433716, '0': -8.314745903015137}"
38433,128,"{'0': -0.23889560997486115, '1': -1.5513956546783447, '2': -7.645145416259766}"
29026,129,"{'2': -0.06553038954734802, '1': -2.768655300140381, '0': -8.878030776977539}"
3101,130,"{'0': -0.09879209101200104, '1': -2.36441707611084, '2': -10.11441707611084}"
1832,131,"{'1': -0.24163231253623962, '0': -1.616632342338562, '2': -4.132257461547852}"
46846,132,"{'1': -0.25001031160354614, '2': -1.8125102519989014, '0': -2.8593852519989014}"
17601,133,"{'2': -0.13971267640590668, '1': -2.0459625720977783, '0': -7.077212810516357}"
20950,134,"{'1': -0.6351293325424194, '2': -0.7601293325424194, '0': -6.369504451751709}"
19924,135,"{'2': -0.1048765778541565, '1': -2.3080015182495117, '0': -9.745501518249512}"
29478,136,"{'0': -0.7455333471298218, '1': -0.7455333471298218, '2': -2.9799084663391113}"
17037,137,"{'2': -0.3291771411895752, '1': -1.2823021411895752, '0': -5.844801902770996}"
31516,138,"{'2': -0.2661144733428955, '1': -1.4848644733428955, '0': -5.078614234924316}"
26033,139,"{'2': -0.3167784512042999, '1': -1.3167784214019775, '0': -6.051153659820557}"
25490,140,"{'2': -0.3924259841442108, '1': -1.1268010139465332, '0': -7.751801013946533}"
46657,141,"{'1': -0.5500634908676147, '2': -0.9563134908676147, '0': -3.2531886100769043}"
38578,142,"{'0': -0.03886917605996132, '1': -3.2732441425323486, '2': -8.63261890411377}"
45835,143,"{'2': -0.48870542645454407, '1': -0.9574553966522217, '0': -5.988705635070801}"
44820,144,"{'2': -0.24623046815395355, '1': -1.5274804830551147, '0': -6.793105602264404}"
39890,145,"{'2': -0.3704758882522583, '1': -1.1829758882522583, '0': -5.761100769042969}"
24908,146,"{'2': -0.15175125002861023, '1': -1.9642512798309326, '0': -7.6361260414123535}"
36126,147,"{'0': -0.27525806427001953, '1': -1.4315080642700195, '2': -6.4627580642700195}"
14889,148,"{'2': -0.09219963848590851, '1': -2.4359495639801025, '0': -7.764074802398682}"
46827,149,"{'1': -0.5835657119750977, '2': -0.8804407119750977, '0': -3.5991907119750977}"
43131,150,"{'2': -0.017304979264736176, '1': -4.14230489730835, '0': -9.642305374145508}"
23175,151,"{'2': -0.03516703471541405, '1': -3.3789169788360596, '0': -8.05079174041748}"
32857,152,"{'2': -0.07225871831178665, '1': -2.681633710861206, '0': -7.384758949279785}"
5141,153,"{'0': -0.07679053395986557, '1': -2.6080405712127686, '2': -8.717415809631348}"
34789,154,"{'2': -0.17766278982162476, '1': -1.8182878494262695, '0': -7.9745378494262695}"
22001,155,"{'0': -0.060410190373659134, '1': -2.841660261154175, '2': -8.294785499572754}"
12494,156,"{'2': -0.02518186718225479, '1': -3.697056770324707, '0': -10.259556770324707}"
42332,157,"{'0': -0.6424920558929443, '1': -0.7518670558929443, '2': -6.001867294311523}"
1919,158,"{'1': -0.511425256729126, '2': -1.292675256729126, '0': -2.073925256729126}"
23793,159,"{'2': -0.6748151779174805, '1': -0.7216901779174805, '0': -5.3623151779174805}"
35604,160,"{'2': -0.03889784216880798, '1': -3.273272752761841, '0': -8.632647514343262}"
11130,161,"{'1': -0.48034822940826416, '2': -1.0272232294082642, '0': -3.7615981101989746}"
47202,162,"{'1': -0.7204563021659851, '2': -0.7204563021659851, '0': -3.62670636177063}"
4948,163,"{'2': -0.1966663897037506, '1': -1.7435413599014282, '0': -5.774791240692139}"
17862,164,"{'0': -0.48033714294433594, '1': -0.9647121429443359, '2': -8.199087142944336}"
3,165,"{'1': -0.26027753949165344, '2': -2.010277509689331, '0': -2.354027509689331}"
15365,166,"{'2': -0.09761457145214081, '1': -2.4413645267486572, '0': -7.128864765167236}"
49891,167,"{'2': -0.11306160688400269, '1': -2.2380616664886475, '0': -8.722436904907227}"
6946,168,"{'2': -0.0518074594438076, '1': -2.989307403564453, '0': -9.770557403564453}"
24396,169,"{'1': -0.4856523871421814, '2': -1.4544024467468262, '0': -1.8919024467468262}"
12809,170,"{'2': -0.05704621225595474, '1': -2.9632961750030518, '0': -8.572670936584473}"
34824,171,"{'1': -0.7628767490386963, '0': -1.1847517490386963, '2': -1.4816267490386963}"
17470,172,"{'1': -0.6221259236335754, '2': -0.8096259236335754, '0': -4.01275110244751}"
42264,173,"{'2': -0.1449512392282486, '1': -2.004326343536377, '0': -9.598075866699219}"
17372,174,"{'0': -0.2163652777671814, '1': -1.6382403373718262, '2': -8.591364860534668}"
34112,175,"{'0': -0.5141034722328186, '1': -0.9828534722328186, '2': -3.592228412628174}"
46835,176,"{'2': -0.36470556259155273, '1': -1.1928305625915527, '0': -6.286580562591553}"
15009,177,"{'2': -0.0220514964312315, '1': -3.8345515727996826, '0': -9.865801811218262}"
13193,178,"{'0': -0.07286592572927475, '1': -2.6666159629821777, '2': -7.307240962982178}"
29,179,"{'0': -0.2741255760192871, '1': -1.430375576019287, '2': -7.617875576019287}"
26745,180,"{'1': -0.30235934257507324, '0': -1.5211093425750732, '2': -3.1617343425750732}"
29783,181,"{'2': -0.30982476472854614, '1': -1.3254497051239014, '0': -7.5285749435424805}"
27140,182,"{'1': -0.22881761193275452, '2': -2.2131927013397217, '0': -2.3538177013397217}"
36829,183,"{'1': -0.6338754296302795, '2': -0.8995004296302795, '0': -2.7745003700256348}"
29107,184,"{'2': -0.18396979570388794, '1': -1.7933447360992432, '0': -6.496469974517822}"
9430,185,"{'1': -0.3129766285419464, '0': -1.844226598739624, '2': -2.203601598739624}"
40281,186,"{'1': -0.5774754285812378, '2': -0.8274754285812378, '0': -6.514975547790527}"
5458,187,"{'1': -0.45464348793029785, '2': -1.0171434879302979, '0': -5.657768249511719}"
774,188,"{'2': -0.15428581833839417, '1': -1.9511607885360718, '0': -7.216785907745361}"
15462,189,"{'2': -0.30940431356430054, '1': -1.3250293731689453, '0': -8.559404373168945}"
42901,190,"{'2': -0.43022921681404114, '1': -1.0552291870117188, '0': -6.555229187011719}"
33856,191,"{'2': -0.24253328144550323, '1': -1.5394083261489868, '0': -7.211283206939697}"
20190,192,"{'1': -0.532372772693634, '0': -1.1104977130889893, '2': -2.4854977130889893}"
28859,193,"{'2': -0.2745721936225891, '1': -1.4308221340179443, '0': -7.149572372436523}"
11064,194,"{'2': -0.07025453448295593, '1': -2.6952545642852783, '0': -8.6171293258667}"
40048,195,"{'2': -0.1060185581445694, '1': -2.309143543243408, '0': -8.184144020080566}"
12063,196,"{'2': -0.12855683267116547, '1': -2.128556728363037, '0': -7.206681728363037}"
11368,197,"{'2': -0.14731185138225555, '1': -1.991061806678772, '0': -7.975436687469482}"
14181,198,"{'2': -0.1703585982322693, '1': -1.857858657836914, '0': -7.498483657836914}"
34562,199,"{'2': -0.380885511636734, '1': -1.1621354818344116, '0': -5.552760601043701}"
23957,200,"{'2': -0.10589578747749329, '1': -2.309020757675171, '0': -7.02777099609375}"
42325,201,"{'1': -0.48017698526382446, '2': -1.2614269256591797, '0': -2.3239269256591797}"
23629,202,"{'1': -0.3963041603565216, '2': -1.5525541305541992, '0': -2.161929130554199}"
10076,203,"{'2': -0.3345814645290375, '1': -1.2720814943313599, '0': -5.58458137512207}"
21238,204,"{'0': -0.013209803961217403, '1': -4.341334819793701, '2': -10.216334342956543}"
7289,205,"{'2': -0.030161352828145027, '1': -3.5301613807678223, '0': -8.686410903930664}"
12292,206,"{'2': -0.3888927698135376, '1': -1.1388927698135376, '0': -6.232642650604248}"
34131,207,"{'2': -0.024556390941143036, '1': -3.8214313983917236, '0': -8.665181159973145}"
7644,208,"{'2': -0.08004087209701538, '1': -2.59566593170166, '0': -7.50191593170166}"
41970,209,"{'1': -0.5696049332618713, '2': -0.8664799332618713, '0': -4.288354873657227}"
28228,210,"{'1': -0.5652610063552856, '0': -1.3152610063552856, '2': -1.8152610063552856}"
38359,211,"{'2': -0.17133603990077972, '1': -1.858836054801941, '0': -7.6400861740112305}"
27447,212,"{'0': -0.04806290566921234, '1': -3.063687801361084, '2': -8.704313278198242}"
10501,213,"{'0': -0.09651663154363632, '1': -2.3933916091918945, '2': -7.5652666091918945}"
13949,214,"{'1': -0.6176119446754456, '2': -0.8363619446754456, '0': -3.601986885070801}"
36573,215,"{'2': -0.369060754776001, '1': -1.181560754776001, '0': -6.353435516357422}"
9218,216,"{'0': -0.0051124319434165955, '1': -5.301987648010254, '2': -10.239487648010254}"
9918,217,"{'2': -0.049402326345443726, '1': -3.1119022369384766, '0': -7.815027236938477}"
4844,218,"{'1': -0.2988929748535156, '2': -1.7988929748535156, '0': -2.3770179748535156}"
4511,219,"{'0': -0.00865919515490532, '1': -4.774284362792969, '2': -9.289909362792969}"
1759,220,"{'0': -0.09752676635980606, '1': -2.378776788711548, '2': -8.566276550292969}"
20984,221,"{'2': -0.17490367591381073, '1': -1.8467786312103271, '0': -5.924903869628906}"
25869,222,"{'1': -0.659489095211029, '2': -0.815739095211029, '0': -3.206364154815674}"
24745,223,"{'0': -0.022697538137435913, '1': -3.8039474487304688, '2': -9.257072448730469}"
41554,224,"{'0': -0.15565349161624908, '1': -1.952528476715088, '2': -6.202528476715088}"
37565,225,"{'2': -0.1147657260298729, '1': -2.2241406440734863, '0': -9.583516120910645}"
7328,226,"{'2': -0.5334942936897278, '1': -0.8928692936897278, '0': -5.549119472503662}"
18630,227,"{'2': -0.3787817060947418, '1': -1.1600316762924194, '0': -6.331906795501709}"
16158,228,"{'2': -0.4990684688091278, '1': -0.9365684986114502, '0': -7.061568260192871}"
6732,229,"{'1': -0.4544488787651062, '0': -1.470073938369751, '2': -2.001323938369751}"
46569,230,"{'2': -0.1702883243560791, '1': -1.857788324356079, '0': -7.6234130859375}"
46119,231,"{'2': -0.2568894922733307, '1': -1.4912644624710083, '0': -6.585014343261719}"
28836,232,"{'1': -0.6027621030807495, '2': -0.8215121030807495, '0': -4.352762222290039}"
18341,233,"{'1': -0.4645262062549591, '2': -1.2770261764526367, '0': -2.3864011764526367}"
7856,234,"{'2': -0.006163991522043943, '1': -5.162414073944092, '0': -10.896788597106934}"
33238,235,"{'1': -0.7614644169807434, '2': -1.0114643573760986, '0': -1.7770893573760986}"
46434,236,"{'2': -0.14321571588516235, '1': -2.0182156562805176, '0': -7.830715656280518}"
15513,237,"{'1': -0.4464777410030365, '0': -1.6183527708053589, '2': -1.8214777708053589}"
23658,238,"{'0': -0.19387473165988922, '1': -1.740749716758728, '2': -7.146999835968018}"
47250,239,"{'1': -0.35523414611816406, '2': -1.542734146118164, '0': -2.464609146118164}"
7782,240,"{'0': -0.4427188038825989, '1': -1.036468744277954, '2': -5.848968982696533}"
34603,241,"{'1': -0.3223173916339874, '2': -1.400442361831665, '0': -3.541067361831665}"
6770,242,"{'2': -0.19406531751155853, '1': -1.7409403324127197, '0': -8.63156509399414}"
43431,243,"{'2': -0.635301411151886, '1': -0.760301411151886, '0': -5.99467658996582}"
10724,244,"{'0': -0.19061951339244843, '1': -1.7531194686889648, '2': -8.284369468688965}"
15919,245,"{'0': -0.07553628832101822, '1': -2.6224112510681152, '2': -9.497411727905273}"
40261,246,"{'2': -0.1858508139848709, '1': -1.7796008586883545, '0': -7.154600620269775}"
29505,247,"{'2': -0.30165842175483704, '1': -1.3485333919525146, '0': -7.301658630371094}"
2531,248,"{'1': -0.41741684079170227, '2': -1.1986668109893799, '0': -3.22991681098938}"
11624,249,"{'0': -0.328108012676239, '1': -1.2812330722808838, '2': -6.281232833862305}"
21725,250,"{'2': -0.1545127034187317, '1': -1.951387643814087, '0': -6.967012882232666}"
22602,251,"{'1': -0.2616346776485443, '0': -1.8085097074508667, '2': -2.714759588241577}"
12046,252,"{'2': -0.16752266883850098, '1': -1.870647668838501, '0': -8.964397430419922}"
19244,253,"{'0': -0.08597898483276367, '1': -2.5078539848327637, '2': -7.054728984832764}"
3519,254,"{'2': -0.6127662062644958, '1': -0.9096412062644958, '0': -2.8940162658691406}"
20816,255,"{'1': -0.49213701486587524, '2': -1.5077619552612305, '0': -1.7890119552612305}"
35967,256,"{'2': -0.26697349548339844, '1': -1.4544734954833984, '0': -7.470098495483398}"
49507,257,"{'2': -0.41835013031959534, '1': -1.090225100517273, '0': -5.2152252197265625}"
20142,258,"{'1': -0.4543139636516571, '2': -1.5636889934539795, '0': -1.8605639934539795}"
20444,259,"{'2': -0.04024592414498329, '1': -3.24337100982666, '0': -9.79024600982666}"
24678,260,"{'2': -0.4765613377094269, '1': -0.9765613079071045, '0': -6.039061546325684}"
40697,261,"{'2': -0.40844279527664185, '1': -1.095942735671997, '0': -7.017817974090576}"
49489,262,"{'2': -0.35608792304992676, '1': -1.2154629230499268, '0': -5.856087684631348}"
9622,263,"{'2': -0.029125245288014412, '1': -3.576000213623047, '0': -9.201000213623047}"
17060,264,"{'2': -0.13697631657123566, '1': -2.0588512420654297, '0': -8.73072624206543}"
42563,265,"{'2': -0.1470545083284378, '1': -1.9908045530319214, '0': -8.975179672241211}"
22329,266,"{'1': -0.5865644812583923, '0': -1.008439540863037, '2': -2.539689540863037}"
20811,267,"{'1': -0.39245644211769104, '0': -1.5174564123153687, '2': -2.251831531524658}"
41179,268,"{'1': -0.5529107451438904, '2': -1.0060358047485352, '0': -2.834160804748535}"
46699,269,"{'0': -0.030409080907702446, '1': -3.514784097671509, '2': -9.12415885925293}"
34464,270,"{'2': -0.3825538456439972, '1': -1.1481788158416748, '0': -7.570054054260254}"
42434,271,"{'1': -0.38773953914642334, '0': -1.4658645391464233, '2': -2.403364658355713}"
3384,272,"{'1': -0.3491925895214081, '2': -1.7710676193237305, '0': -2.0835676193237305}"
35043,273,"{'1': -0.6927858591079712, '2': -0.8021608591079712, '0': -2.9740357398986816}"
17467,274,"{'2': -0.0807768777012825, '1': -2.5651519298553467, '0': -7.893276691436768}"
44059,275,"{'2': -0.015988945960998535, '1': -4.156613826751709, '0': -10.172239303588867}"
8960,276,"{'2': -0.6145081520080566, '1': -0.8176331520080566, '0': -4.052008152008057}"
40097,277,"{'2': -0.023349100723862648, '1': -3.7733490467071533, '0': -10.038973808288574}"
38065,278,"{'2': -0.37740999460220337, '1': -1.1586599349975586, '0': -8.189909934997559}"
7416,279,"{'2': -0.09493668377399445, '1': -2.4074366092681885, '0': -7.860561847686768}"
3591,280,"{'0': -0.22591499984264374, '1': -1.6009149551391602, '2': -7.72591495513916}"
20221,281,"{'2': -0.1826757937669754, '1': -1.792050838470459, '0': -8.1201753616333}"
38937,282,"{'2': -0.04403623566031456, '1': -3.1534111499786377, '0': -9.028410911560059}"
37538,283,"{'0': -0.15166480839252472, '1': -1.9641648530960083, '2': -7.854789733886719}"
49316,284,"{'2': -0.026051465421915054, '1': -3.6666765213012695, '0': -10.16667652130127}"
10598,285,"{'2': -0.10606563091278076, '1': -2.3091907501220703, '0': -7.76231575012207}"
13127,286,"{'2': -0.38903287053108215, '1': -1.1390328407287598, '0': -6.24840784072876}"
9679,287,"{'1': -0.43211209774017334, '2': -1.1508620977401733, '0': -3.369612216949463}"
46222,288,"{'2': -0.5908290147781372, '1': -0.8252040147781372, '0': -4.840828895568848}"
48930,289,"{'1': -0.41213688254356384, '0': -1.4433869123458862, '2': -2.2871367931365967}"
1543,290,"{'2': -0.04154781997203827, '1': -3.2134227752685547, '0': -8.807172775268555}"
38432,291,"{'1': -0.6699169278144836, '0': -1.1855418682098389, '2': -1.7011668682098389}"
48024,292,"{'1': -0.3299078345298767, '2': -1.5017828941345215, '0': -2.8455328941345215}"
17156,293,"{'2': -0.023350846022367477, '1': -3.773350954055786, '0': -10.710850715637207}"
27161,294,"{'2': -0.025471623986959457, '1': -3.7754716873168945, '0': -9.853596687316895}"
28716,295,"{'1': -0.3228517472743988, '0': -1.5103517770767212, '2': -2.9009766578674316}"
38942,296,"{'0': -0.5256056189537048, '1': -0.9787306189537048, '2': -3.4162306785583496}"
26616,297,"{'2': -0.2714434862136841, '1': -1.443318486213684, '0': -6.5839433670043945}"
