comment_id,violence,confidence,index
45259,3.0,0.6397320972103155,94
41924,0.0,0.6522097765113252,95
15118,,0.0,96
20010,,0.0,97
4762,0.0,0.9964956494254662,98
36873,0.0,0.8204881097752073,99
20015,3.0,0.6386454486393893,100
5212,0.0,0.9574068146589573,101
25804,,0.0,102
25862,3.0,0.6814385819265082,103
23517,4.0,0.972872419362791,104
4145,4.0,0.9314264275854798,105
21006,,0.0,106
39561,4.0,0.9891587198143464,107
1550,3.0,0.46898530211001027,108
29939,4.0,0.4593461924334974,109
20013,4.0,0.9869697205726286,110
22394,0.0,0.9974626473319222,111
34734,,0.0,112
40455,0.0,0.9848084240365171,113
20068,,0.0,114
21406,4.0,0.7021786700255882,115
30665,1.0,0.4772909431955828,116
20026,4.0,0.8836100739542452,117
20059,0.0,0.9974876738142887,118
8994,0.0,0.9982723097656081,119
20024,1.0,0.6407082131694416,120
4587,3.0,0.5091834250519831,121
26493,0.0,0.37328086218510315,122
20038,3.0,0.6709866693140837,123
43442,4.0,0.6043293892034398,124
16178,3.0,0.6890157691004654,125
47205,4.0,0.8546326206309505,126
26842,0.0,0.6313664448446953,127
21275,,0.0,128
27786,3.0,0.6899718708997779,129
32962,4.0,0.7685946352514372,130
49016,0.0,0.40281042351156043,131
20045,,0.0,132
7479,2.0,0.49535307468456674,133
20069,0.0,0.9971540141633894,134
20088,,0.0,135
2088,4.0,0.5954416206934687,136
18346,2.0,0.42094595524411565,137
26170,,0.0,138
36180,0.0,0.7804230323520137,139
20008,,0.0,140
22489,,0.0,141
19431,4.0,0.6619753067346155,142
1645,,0.0,143
28525,0.0,0.9988648678832667,144
20017,3.0,0.786963622067537,145
28203,,0.0,146
12852,0.0,0.9679728999451372,147
31411,,0.0,148
17197,0.0,0.9971602959530481,149
6827,4.0,0.9959769621875959,150
13252,2.0,0.5004774514509391,151
28929,2.0,0.5112175076787796,152
24983,3.0,0.6514568580026369,153
20925,0.0,0.824699961196282,154
9989,2.0,0.402012878470285,155
23012,0.0,0.9967315091634708,156
20685,,0.0,157
20061,0.0,0.9997291106819199,158
6032,,0.0,159
616,3.0,0.46444382445822446,160
46051,0.0,0.9948568392973408,161
23093,,0.0,162
20851,3.0,0.7590157463207872,163
20025,4.0,0.8111599306507749,164
20054,0.0,0.8028971820803019,165
39129,2.0,0.5284438339796207,166
18417,0.0,0.9358326173877046,167
47401,0.0,0.9943168738788457,168
47047,0.0,0.9998924847781113,169
28486,2.0,0.5128153970816515,170
30007,0.0,0.6410895310443888,171
20998,3.0,0.4791003482699088,172
20050,2.0,0.5686585464402761,173
32127,0.0,0.9990916166203646,174
17959,,0.0,175
12278,4.0,0.8194779533732764,176
48434,1.0,0.5796212801774396,177
23725,4.0,0.5185914356875341,178
38133,0.0,0.7179268614192196,179
19687,1.0,0.6127633363149784,180
19040,0.0,0.9699798665163264,181
38354,3.0,0.6012299548635931,182
27791,,0.0,183
1787,4.0,0.7951247981758288,184
26953,2.0,0.45576979337695717,185
2317,4.0,0.49562425059282167,186
20041,1.0,0.4678469575214014,187
6830,3.0,0.49398761192110324,188
48629,2.0,0.5509780343782306,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,0.0,0.3629043111725925,194
39511,4.0,0.8982718646578983,195
8717,2.0,0.4661670973640043,196
13734,,0.0,197
48979,2.0,0.49029569035388076,198
28698,2.0,0.4782243480660505,199
