comment_id,violence,confidence,index
49597,3.0,0.6805583530368923,58
11466,3.0,0.7714214389805996,59
20005,,0.0,60
42470,3.0,0.5174927452520183,61
42646,4.0,0.90306376639974,62
20009,4.0,0.48369645109900483,63
48425,3.0,0.47104263753392095,64
8041,3.0,0.6144778810988171,65
16493,0.0,0.999842430147431,66
20057,,0.0,67
20055,0.0,0.9567682321110947,68
13674,3.0,0.6124706700473979,69
22918,3.0,0.8255706774305825,70
20020,3.0,0.6092515642354859,71
24631,4.0,0.9978329514595302,72
6616,0.0,0.9786273835246497,73
17732,2.0,0.47715227565207785,74
10476,0.0,0.9992068149820045,75
2747,0.0,0.8524474536600581,76
15026,3.0,0.6888686157028406,77
31779,0.0,0.9949375491225654,78
30261,2.0,0.5079163564878588,79
8503,1.0,0.6036270311034919,80
30061,,0.0,81
2952,0.0,0.8654051966993103,82
25918,4.0,0.6892163770485974,83
18090,4.0,0.9787017124667351,84
23301,,0.0,85
39711,0.0,0.9998992783017189,86
20052,0.0,0.7558848129971388,87
18496,0.0,0.9915549004661415,88
10031,0.0,0.9954436946353725,89
38528,0.0,0.9822560375344616,90
28547,,0.0,91
8603,,0.0,92
17157,1.0,0.46017153877198147,93
45259,3.0,0.7264469041496412,94
41924,0.0,0.4941758240906069,95
15118,4.0,0.8824616343762445,96
20010,,0.0,97
4762,0.0,0.9929783953085431,98
36873,1.0,0.39779155682120865,99
20015,3.0,0.7154297994654708,100
5212,0.0,0.9477135684386029,101
25804,4.0,0.708050719689157,102
25862,3.0,0.7733721786138074,103
23517,4.0,0.9287141774672298,104
4145,4.0,0.9270745382714857,105
21006,4.0,0.9074063700538945,106
39561,4.0,0.9946068898807446,107
1550,3.0,0.5553324087697217,108
29939,4.0,0.5836752065687735,109
20013,4.0,0.9717043461312438,110
22394,0.0,0.9948953045799257,111
34734,4.0,0.4542921361044425,112
40455,0.0,0.956127550135701,113
20068,,0.0,114
21406,4.0,0.862284146360076,115
30665,2.0,0.5532592716573266,116
20026,4.0,0.9180278540644561,117
20059,0.0,0.9959116917429205,118
8994,0.0,0.9965956866664097,119
20024,1.0,0.602125304898762,120
4587,3.0,0.5967335826598912,121
26493,2.0,0.46712908564484146,122
20038,3.0,0.7043648734126914,123
43442,4.0,0.60917314871756,124
16178,3.0,0.6776468998287998,125
47205,4.0,0.8127920403488114,126
26842,1.0,0.6043852601065665,127
21275,,0.0,128
27786,3.0,0.6582304997491223,129
32962,4.0,0.7850044038400483,130
49016,0.0,0.3304554733746394,131
20045,,0.0,132
7479,2.0,0.4735814060568815,133
20069,0.0,0.9977377687485698,134
20088,,0.0,135
2088,4.0,0.5720085957471656,136
18346,2.0,0.4904087122017217,137
26170,3.0,0.5533167862247973,138
36180,0.0,0.7080398946737738,139
20008,4.0,0.6571513433222504,140
22489,3.0,0.7337986752258414,141
19431,4.0,0.7699525730945538,142
1645,,0.0,143
28525,0.0,0.9978699851575585,144
20017,3.0,0.7970872893339478,145
28203,,0.0,146
12852,0.0,0.9675219654216541,147
31411,,0.0,148
17197,0.0,0.9962157703973207,149
6827,4.0,0.9972797919180385,150
13252,2.0,0.509510153274175,151
28929,3.0,0.4373617349576029,152
24983,3.0,0.6999411550088149,153
20925,0.0,0.6052466709063546,154
9989,3.0,0.41684003074081905,155
23012,0.0,0.9898148971466406,156
20685,3.0,0.6028302992709453,157
20061,0.0,0.9996087890175628,158
6032,,0.0,159
616,3.0,0.5399158374666985,160
46051,0.0,0.9737791678994405,161
23093,3.0,0.6282274549235652,162
20851,3.0,0.7882914380101024,163
20025,4.0,0.8367446725778539,164
20054,0.0,0.659821183119501,165
39129,2.0,0.522595624481284,166
18417,0.0,0.90537048755175,167
47401,0.0,0.9828785566296749,168
47047,0.0,0.9997445997380877,169
28486,2.0,0.5351140201254607,170
30007,2.0,0.34650936006574223,171
20998,3.0,0.6205756134267337,172
20050,2.0,0.5852919993807622,173
32127,0.0,0.9962345821480688,174
17959,4.0,0.8376826770596091,175
12278,4.0,0.8736616178666414,176
48434,1.0,0.6632289498768146,177
23725,4.0,0.5508435346756451,178
38133,0.0,0.6655666257553833,179
19687,1.0,0.6381229559812106,180
19040,0.0,0.9263033753369567,181
38354,3.0,0.572129950478211,182
27791,3.0,0.41188766940766974,183
1787,4.0,0.9696752240931764,184
26953,2.0,0.5918464815581285,185
2317,4.0,0.523748727170433,186
20041,1.0,0.6006850274044605,187
6830,3.0,0.5719256501614551,188
48629,2.0,0.5583729629417944,189
38703,4.0,0.6221591957339039,190
19705,4.0,0.9401922782424116,191
10043,0.0,0.39527884498524074,192
14213,4.0,0.8885210483480769,193
46750,2.0,0.5203968672324173,194
39511,4.0,0.9900892037680205,195
8717,2.0,0.49227353887815384,196
13734,3.0,0.5537342757377767,197
48979,2.0,0.508450885907785,198
28698,3.0,0.5216113368557846,199
