comment_id,status,confidence,index
20026,0.0,0.8515806978774496,117
20059,2.0,0.9784430374794078,118
8994,2.0,0.9308476240856842,119
20024,2.0,0.4066101897659379,120
4587,0.0,0.49240518374472075,121
26493,2.0,0.8229775928070648,122
20038,0.0,0.6644872841354931,123
43442,0.0,0.6816913471743794,124
16178,0.0,0.8855137258850451,125
47205,0.0,0.7959217692199679,126
26842,2.0,0.5539268941931091,127
21275,,0.0,128
27786,3.0,0.49407179936465856,129
32962,0.0,0.4767778045130491,130
49016,3.0,0.44132059850360744,131
20045,,0.0,132
7479,1.0,0.29789189045978237,133
20069,2.0,0.9952909825703407,134
20088,,0.0,135
2088,3.0,0.4935968391590228,136
18346,2.0,0.33731780045724336,137
26170,3.0,0.235147890657545,138
36180,2.0,0.880061310014742,139
20008,,0.0,140
22489,0.0,0.8516976781026334,141
19431,0.0,0.7888858448227222,142
1645,,0.0,143
28525,2.0,0.5012650363257152,144
20017,0.0,0.5047940387994234,145
28203,,0.0,146
12852,2.0,0.7949346322846579,147
31411,,0.0,148
17197,2.0,0.9606637388847811,149
6827,0.0,0.8661459627027125,150
13252,0.0,0.6837259964080702,151
28929,1.0,0.3876588992147479,152
24983,0.0,0.3532131754297585,153
20925,2.0,0.5808443284647483,154
9989,0.0,0.6553203070217213,155
23012,2.0,0.9658196255972199,156
20685,,0.0,157
20061,2.0,0.9829656256528106,158
6032,,0.0,159
616,0.0,0.7067087523755088,160
46051,2.0,0.9258232866620006,161
23093,0.0,0.4753547894578949,162
20851,0.0,0.5869303425771447,163
20025,0.0,0.8986333068267963,164
20054,2.0,0.566179923803494,165
39129,2.0,0.7289421630653411,166
18417,1.0,0.43304641314530895,167
47401,2.0,0.775354516640238,168
47047,2.0,0.9349261440898485,169
28486,2.0,0.31380295386441437,170
30007,,0.0,171
20998,3.0,0.5518436101944901,172
20050,2.0,0.5339126316161953,173
32127,2.0,0.9735200368504219,174
17959,0.0,0.691020010039155,175
12278,0.0,0.5224472822494345,176
48434,2.0,0.4306318117147701,177
23725,0.0,0.9833005737499687,178
38133,0.0,0.5295242373472003,179
19687,2.0,0.7408581080571748,180
19040,2.0,0.9098675016189711,181
38354,0.0,0.8287562002536031,182
27791,,0.0,183
1787,0.0,0.8256485894304733,184
26953,3.0,0.3236487097670719,185
2317,0.0,0.9073271583392591,186
20041,3.0,0.43667991636556663,187
6830,1.0,0.28473394098149335,188
48629,3.0,0.4306118684077478,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,3.0,0.6270920929168393,194
39511,0.0,0.7006026836452729,195
8717,2.0,0.3753536423855469,196
13734,,0.0,197
48979,0.0,0.6618818796185767,198
28698,2.0,0.3604270388086655,199
