comment_id,index,label_logprobs
5611,49,"{'1': -0.20522832870483398, '2': -1.970853328704834, '0': -3.283353328704834, '3': -4.814603328704834, '4': -9.298978805541992}"
44643,50,"{'1': -0.7823708057403564, '2': -1.2198708057403564, '3': -1.6886208057403564, '0': -3.2354958057403564, '4': -3.7823708057403564}"
31537,51,"{'0': -0.012798079289495945, '1': -4.465923309326172, '2': -6.919048309326172, '3': -8.684673309326172, '4': -11.231548309326172}"
11238,52,"{'0': -0.006816940847784281, '1': -5.350566864013672, '2': -6.663066864013672, '3': -8.225566864013672, '4': -9.647441864013672}"
19943,53,"{'1': -0.2133510261774063, '0': -2.025851011276245, '2': -2.916476011276245, '3': -5.213351249694824, '4': -8.291476249694824}"
20844,54,"{'0': -0.04192124307155609, '1': -4.104421138763428, '2': -4.854421138763428, '3': -6.557546138763428, '4': -8.041921615600586}"
39016,55,"{'0': -0.0006393534131348133, '1': -8.781888961791992, '2': -10.000638961791992, '3': -11.000638961791992, '4': -12.445951461791992}"
42490,56,"{'2': -0.0063016521744430065, '3': -5.2250518798828125, '4': -7.6313018798828125, '1': -7.9594268798828125, '0': -11.021926879882812}"
1402,57,"{'2': -0.5135257840156555, '3': -1.0291507244110107, '1': -3.5447757244110107, '4': -4.20102596282959, '0': -8.40415096282959}"
41581,58,"{'0': -0.0005951540661044419, '1': -7.8287200927734375, '2': -9.188095092773438, '3': -10.500595092773438, '4': -12.156845092773438}"
48081,59,"{'0': -0.3748343586921692, '1': -1.2029592990875244, '2': -4.5467095375061035, '3': -6.4998345375061035, '4': -10.093584060668945}"
12449,60,"{'0': -0.0006781900301575661, '1': -8.047553062438965, '2': -9.297553062438965, '3': -10.750678062438965, '4': -12.211615562438965}"
46066,61,"{'1': -0.851148784160614, '0': -0.944898784160614, '2': -1.9448988437652588, '3': -4.19489860534668, '4': -5.89802360534668}"
37829,62,"{'1': -0.6626473665237427, '2': -0.8032723665237427, '3': -3.600147247314453, '0': -4.803272247314453, '4': -7.443897247314453}"
1192,63,"{'0': -0.0026771915145218372, '1': -6.627676963806152, '2': -8.127676963806152, '3': -9.752676963806152, '4': -11.432364463806152}"
44768,64,"{'0': -0.010021017864346504, '1': -4.744396209716797, '2': -7.041271209716797, '3': -9.322521209716797, '4': -11.619396209716797}"
33748,65,"{'1': -0.23603719472885132, '2': -1.689162254333496, '3': -3.767287254333496, '0': -6.126662254333496, '4': -8.704787254333496}"
13741,66,"{'0': -0.12921756505966187, '1': -2.1292176246643066, '2': -6.144842624664307, '3': -9.285467147827148, '4': -12.488592147827148}"
25323,67,"{'0': -0.008868945762515068, '1': -4.805744171142578, '2': -7.618244171142578, '3': -9.461994171142578, '4': -11.586994171142578}"
6831,68,"{'0': -0.00037531962152570486, '1': -8.328500747680664, '2': -9.672250747680664, '3': -10.812875747680664, '4': -12.281625747680664}"
43075,69,"{'0': -0.01610613986849785, '1': -4.172356128692627, '2': -7.687981128692627, '3': -10.281731605529785, '4': -13.016106605529785}"
48594,70,"{'1': -0.7422370910644531, '2': -0.7422370910644531, '3': -3.226612091064453, '0': -4.914112091064453, '4': -7.414112091064453}"
16311,71,"{'0': -0.016547342762351036, '1': -4.172797203063965, '2': -7.063422203063965, '3': -9.422797203063965, '4': -12.063422203063965}"
48957,72,"{'0': -0.3733823895454407, '1': -1.201507329940796, '2': -4.685882568359375, '3': -6.529632568359375, '4': -9.764007568359375}"
38719,73,"{'0': -0.0010761191369965672, '1': -8.594825744628906, '2': -9.922950744628906, '3': -11.313575744628906, '4': -12.587013244628906}"
17090,74,"{'3': -0.573314905166626, '2': -1.057689905166626, '4': -2.479564905166626, '1': -5.292064666748047, '0': -9.745189666748047}"
5391,75,"{'4': -0.048879578709602356, '3': -3.080129623413086, '2': -6.377004623413086, '1': -10.580129623413086, '0': -13.392629623413086}"
35794,76,"{'1': -0.6320454478263855, '0': -0.8195454478263855, '2': -3.7726705074310303, '3': -6.100795269012451, '4': -8.61642074584961}"
42107,77,"{'1': -1.2025389671325684, '2': -1.2806639671325684, '0': -1.4369139671325684, '3': -1.9994139671325684, '4': -3.1869139671325684}"
20695,78,"{'2': -0.5058165192604065, '3': -1.2245664596557617, '4': -2.4901914596557617, '1': -3.9589414596557617, '0': -7.271441459655762}"
14184,79,"{'3': -0.5114601850509644, '4': -0.9958351850509644, '2': -3.480210304260254, '1': -9.245835304260254, '0': -13.277085304260254}"
48140,80,"{'0': -1.1823357343673706, '4': -1.3854607343673706, '2': -1.7917107343673706, '3': -1.9010857343673706, '1': -2.07296085357666}"
41025,81,"{'1': -0.08637718856334686, '2': -2.7895021438598633, '0': -4.039502143859863, '3': -5.633252143859863, '4': -11.367627143859863}"
34714,82,"{'0': -0.00021741411183029413, '1': -9.40646743774414, '2': -10.76584243774414, '3': -11.67990493774414, '4': -12.31271743774414}"
48242,83,"{'0': -0.6681743860244751, '1': -0.7462993860244751, '2': -4.4181742668151855, '3': -6.8244242668151855, '4': -11.371299743652344}"
26845,84,"{'0': -0.0011131525970995426, '1': -6.954237937927246, '2': -9.126112937927246, '3': -10.922987937927246, '4': -12.751112937927246}"
8070,85,"{'0': -0.0024559118319302797, '1': -6.252455711364746, '2': -8.252455711364746, '3': -10.127455711364746, '4': -11.916518211364746}"
24948,86,"{'1': -0.1925399899482727, '0': -1.880039930343628, '2': -3.864414930343628, '3': -6.505040168762207, '4': -11.239415168762207}"
12635,87,"{'0': -4.637133679352701e-05, '1': -10.375046730041504, '2': -11.875046730041504, '3': -12.890671730041504, '4': -14.156296730041504}"
29293,88,"{'0': -0.49526143074035645, '1': -0.9796364307403564, '2': -4.370261192321777, '3': -7.698386192321777, '4': -10.667136192321777}"
12271,89,"{'0': -0.012428218498826027, '1': -4.637428283691406, '2': -6.434303283691406, '3': -8.434303283691406, '4': -10.934303283691406}"
28981,90,"{'0': -0.0001554368354845792, '1': -9.281405448913574, '2': -10.734530448913574, '3': -11.906405448913574, '4': -12.836092948913574}"
43872,91,"{'1': -0.20535464584827423, '0': -2.158479690551758, '2': -2.720979690551758, '3': -5.533479690551758, '4': -9.470979690551758}"
7737,92,"{'0': -0.0006169561529532075, '1': -7.531867027282715, '2': -9.781867027282715, '3': -11.328742027282715, '4': -13.344367027282715}"
16019,93,"{'4': -0.007400243077427149, '3': -4.913650035858154, '2': -10.757400512695312, '1': -13.585525512695312, '0': -15.898025512695312}"
37045,94,"{'1': -0.17950458824634552, '2': -2.226379632949829, '0': -3.351379632949829, '3': -3.867004632949829, '4': -8.60137939453125}"
49409,95,"{'0': -0.019550718367099762, '1': -4.019550800323486, '2': -6.738300800323486, '3': -8.988300323486328, '4': -11.691425323486328}"
47899,96,"{'0': -0.001100054127164185, '1': -6.985475063323975, '2': -8.985474586486816, '3': -10.876099586486816, '4': -13.001099586486816}"
30201,97,"{'0': -0.002155839465558529, '1': -6.299030780792236, '2': -8.361531257629395, '3': -10.080281257629395, '4': -12.049031257629395}"
12334,98,"{'0': -0.02922528050839901, '1': -3.6542253494262695, '2': -6.2479753494262695, '3': -9.13860034942627, '4': -11.56047534942627}"
49530,99,"{'0': -0.08430591970682144, '1': -2.568681001663208, '2': -5.646805763244629, '3': -8.084305763244629, '4': -10.881180763244629}"
26115,100,"{'2': -0.02989979460835457, '3': -3.592399835586548, '4': -6.701774597167969, '1': -7.529899597167969, '0': -10.920524597167969}"
11314,101,"{'1': -0.23880857229232788, '2': -1.8325586318969727, '0': -3.0669336318969727, '3': -5.176308631896973, '4': -8.832558631896973}"
5650,102,"{'1': -0.13970884680747986, '0': -2.5303337574005127, '2': -3.0303337574005127, '3': -6.077208995819092, '4': -10.608458518981934}"
33903,103,"{'4': -0.06418658047914505, '3': -2.7985615730285645, '2': -6.7048115730285645, '1': -10.704812049865723, '0': -12.907937049865723}"
10634,104,"{'2': -0.0026513920165598392, '3': -6.033901214599609, '4': -8.51827621459961, '1': -10.33077621459961, '0': -13.37765121459961}"
26214,105,"{'1': -0.29678988456726074, '0': -1.4217898845672607, '2': -4.24991512298584, '3': -6.82804012298584, '4': -11.64054012298584}"
9453,106,"{'0': -0.00018344627460464835, '1': -9.10955810546875, '2': -10.35955810546875, '3': -11.32830810546875, '4': -12.88299560546875}"
9411,107,"{'4': -0.03504699096083641, '3': -3.3787970542907715, '2': -8.222546577453613, '1': -10.691296577453613, '0': -12.863171577453613}"
686,108,"{'3': -0.2375662624835968, '2': -1.9406912326812744, '4': -2.7844412326812744, '1': -5.1594414710998535, '0': -9.096940994262695}"
16823,109,"{'1': -0.6682294607162476, '0': -0.9182294607162476, '2': -2.527604579925537, '3': -5.058854579925537, '4': -8.652604103088379}"
37890,110,"{'0': -0.01423596404492855, '1': -4.311110973358154, '2': -7.436110973358154, '3': -9.967360496520996, '4': -12.529860496520996}"
7574,111,"{'0': -0.030107911676168442, '1': -3.5769829750061035, '2': -6.5613579750061035, '3': -9.030107498168945, '4': -11.795732498168945}"
38840,112,"{'1': -0.05030633136630058, '2': -3.7534313201904297, '0': -3.8003063201904297, '3': -5.75343132019043, '4': -10.61280632019043}"
21953,113,"{'1': -0.06324110925197601, '0': -2.9851160049438477, '2': -4.578866004943848, '3': -7.813241004943848, '4': -12.125741004943848}"
16356,114,"{'2': -0.8022580742835999, '1': -1.208508014678955, '3': -1.646008014678955, '0': -3.302258014678955, '4': -3.786633014678955}"
7896,115,"{'0': -0.042187221348285675, '1': -3.292187213897705, '2': -5.573437213897705, '3': -8.354687690734863, '4': -11.542187690734863}"
23646,116,"{'2': -0.08556826412677765, '3': -3.0230681896209717, '1': -3.6168181896209717, '4': -5.648068428039551, '0': -6.179318428039551}"
22607,117,"{'0': -0.0013410394312813878, '1': -6.751340866088867, '2': -9.001340866088867, '3': -10.798215866088867, '4': -13.173215866088867}"
4267,118,"{'4': -0.0002019201492657885, '3': -8.562702178955078, '2': -12.687702178955078, '1': -15.109577178955078, '0': -16.687702178955078}"
26915,119,"{'0': -0.10483739525079727, '1': -2.651712417602539, '2': -3.823587417602539, '3': -5.854837417602539, '4': -7.573587417602539}"
40331,120,"{'1': -0.0771053358912468, '0': -2.9208552837371826, '2': -3.9521052837371826, '3': -6.936480522155762, '4': -10.842730522155762}"
3581,121,"{'0': -0.0037081546615809202, '1': -6.128708362579346, '2': -8.081832885742188, '3': -10.128707885742188, '4': -11.847457885742188}"
41018,122,"{'1': -0.1807122677564621, '2': -2.1494622230529785, '0': -3.1338372230529785, '3': -5.3057122230529785, '4': -9.852587699890137}"
43300,123,"{'0': -0.00024780540843494236, '1': -8.875247955322266, '2': -10.562747955322266, '3': -11.906497955322266, '4': -12.976810455322266}"
46711,124,"{'2': -0.7748141288757324, '1': -0.8998141288757324, '3': -2.1185641288757324, '0': -4.837314128875732, '4': -5.571689128875732}"
13308,125,"{'3': -0.8526427149772644, '4': -1.3213927745819092, '2': -1.4620177745819092, '1': -2.680767774581909, '0': -5.25889253616333}"
38052,126,"{'0': -0.01703030802309513, '1': -4.188905239105225, '2': -6.485780239105225, '3': -8.845155715942383, '4': -11.735780715942383}"
37950,127,"{'0': -0.19387678802013397, '1': -1.8032517433166504, '2': -4.69387674331665, '3': -6.94387674331665, '4': -9.522002220153809}"
38433,128,"{'4': -0.00925335381180048, '3': -4.69675350189209, '2': -9.60300350189209, '1': -12.39987850189209, '0': -14.88425350189209}"
29026,129,"{'0': -0.00339099345728755, '1': -6.144015789031982, '2': -7.675265789031982, '3': -9.48776626586914, '4': -10.81589126586914}"
3101,130,"{'2': -0.35990962386131287, '3': -1.2192846536636353, '4': -5.031784534454346, '1': -8.688035011291504, '0': -12.656785011291504}"
1832,131,"{'1': -0.5664742588996887, '2': -0.8633492588996887, '3': -4.644599437713623, '0': -7.050849437713623, '4': -9.910223960876465}"
46846,132,"{'3': -0.21437028050422668, '4': -1.7143702507019043, '2': -4.370620250701904, '1': -8.854995727539062, '0': -13.120620727539062}"
17601,133,"{'0': -0.002175466390326619, '1': -6.861550331115723, '2': -8.455300331115723, '3': -10.111550331115723, '4': -11.814675331115723}"
20950,134,"{'0': -0.31745845079421997, '1': -1.3487083911895752, '2': -4.567458629608154, '3': -7.911208629608154, '4': -10.676833152770996}"
19924,135,"{'0': -0.00034683887497521937, '1': -8.344097137451172, '2': -9.875347137451172, '3': -11.328472137451172, '4': -13.180034637451172}"
29478,136,"{'0': -0.19007976353168488, '1': -2.205704689025879, '2': -2.861954689025879, '3': -5.908829689025879, '4': -7.190079689025879}"
17037,137,"{'1': -0.4142345190048218, '0': -1.1798595190048218, '2': -3.5861096382141113, '3': -5.539234638214111, '4': -9.882984161376953}"
31516,138,"{'1': -0.5324797630310059, '0': -0.9856047630310059, '2': -3.360604763031006, '3': -5.798104763031006, '4': -8.673105239868164}"
26033,139,"{'1': -0.21333754062652588, '0': -2.1352124214172363, '2': -2.6977124214172363, '3': -5.135212421417236, '4': -8.666462898254395}"
25490,140,"{'0': -0.0005470209871418774, '1': -7.688046932220459, '2': -9.703672409057617, '3': -11.375547409057617, '4': -13.297422409057617}"
46657,141,"{'0': -0.004218014422804117, '1': -5.551093101501465, '2': -8.269843101501465, '3': -10.410468101501465, '4': -12.738593101501465}"
38578,142,"{'4': -0.011467495001852512, '3': -4.480217456817627, '2': -9.777092933654785, '1': -12.636467933654785, '0': -14.511467933654785}"
45835,143,"{'1': -0.21143308281898499, '0': -1.6958080530166626, '2': -5.008307933807373, '3': -7.945807933807373, '4': -11.820808410644531}"
44820,144,"{'0': -0.0006098079611547291, '1': -7.625609874725342, '2': -9.516234397888184, '3': -10.828734397888184, '4': -12.531859397888184}"
39890,145,"{'1': -0.35572364926338196, '0': -1.4494736194610596, '2': -2.9650986194610596, '3': -4.386973857879639, '4': -7.824473857879639}"
24908,146,"{'0': -0.00896996445953846, '1': -4.805844783782959, '2': -7.462094783782959, '3': -9.649595260620117, '4': -12.149595260620117}"
36126,147,"{'4': -0.059344757348299026, '3': -2.88746976852417, '2': -6.30934476852417, '1': -10.324969291687012, '0': -13.528094291687012}"
14889,148,"{'0': -0.03324214741587639, '1': -3.5019922256469727, '2': -6.111367225646973, '3': -8.486367225646973, '4': -11.267617225646973}"
46827,149,"{'3': -0.39940062165260315, '4': -1.5400255918502808, '2': -2.2587757110595703, '1': -4.63377571105957, '0': -7.83690071105957}"
43131,150,"{'0': -0.0005439232336357236, '1': -9.859918594360352, '2': -10.859918594360352, '3': -11.750543594360352, '4': -12.813043594360352}"
23175,151,"{'0': -0.0005922947311773896, '1': -7.688092231750488, '2': -9.375592231750488, '3': -10.969342231750488, '4': -12.234967231750488}"
32857,152,"{'0': -0.006493658293038607, '1': -6.14711856842041, '2': -7.70961856842041, '3': -9.36586856842041, '4': -10.81899356842041}"
5141,153,"{'3': -0.38628435134887695, '4': -1.151909351348877, '2': -5.448784351348877, '1': -9.714408874511719, '0': -13.433158874511719}"
34789,154,"{'0': -0.3229474723339081, '1': -1.3073225021362305, '2': -5.3385725021362305, '3': -7.4791975021362305, '4': -11.30732250213623}"
22001,155,"{'2': -0.004779699724167585, '1': -5.551654815673828, '0': -7.161029815673828, '3': -9.411029815673828, '4': -11.692279815673828}"
12494,156,"{'0': -0.00011932138295378536, '1': -9.45324420928955, '2': -10.87511920928955, '3': -11.95324420928955, '4': -13.14074420928955}"
42332,157,"{'2': -0.09094303846359253, '1': -2.5440680980682373, '3': -4.809692859649658, '0': -9.606568336486816, '4': -10.169068336486816}"
1919,158,"{'1': -0.4111536145210266, '0': -1.2392785549163818, '2': -3.129903554916382, '3': -5.629903793334961, '4': -9.442403793334961}"
23793,159,"{'0': -0.001263773301616311, '1': -6.829388618469238, '2': -8.938763618469238, '3': -10.673138618469238, '4': -12.798138618469238}"
35604,160,"{'0': -0.0001652104256208986, '1': -9.047039985656738, '2': -10.984539985656738, '3': -12.156414985656738, '4': -12.632977485656738}"
11130,161,"{'2': -0.053001925349235535, '3': -3.006126880645752, '1': -6.584251880645752, '4': -7.490501880645752, '0': -11.66237735748291}"
47202,162,"{'0': -0.6887567043304443, '1': -0.7512567043304443, '2': -3.7200067043304443, '3': -7.751256942749023, '4': -11.313756942749023}"
4948,163,"{'2': -0.41501185297966003, '3': -1.4462618827819824, '1': -2.3368868827819824, '4': -5.149386882781982, '0': -6.821261882781982}"
17862,164,"{'3': -0.5838311314582825, '2': -0.8494561314582825, '4': -4.318206310272217, '1': -6.771331310272217, '0': -11.865080833435059}"
3,165,"{'1': -0.4523225426673889, '2': -1.0460724830627441, '3': -4.749197483062744, '0': -5.749197483062744, '4': -9.030447959899902}"
15365,166,"{'0': -0.05192381516098976, '1': -3.1144237518310547, '2': -6.051923751831055, '3': -8.301923751831055, '4': -10.301923751831055}"
49891,167,"{'1': -0.5886104106903076, '0': -0.8229854106903076, '2': -5.229235649108887, '3': -8.072985649108887, '4': -11.697985649108887}"
6946,168,"{'0': -0.00010024998482549563, '1': -10.109475135803223, '2': -11.515725135803223, '3': -12.195412635803223, '4': -12.851662635803223}"
24396,169,"{'2': -0.5927035808563232, '1': -1.2020785808563232, '3': -2.2020785808563232, '0': -3.9833285808563232, '4': -4.123953819274902}"
12809,170,"{'0': -0.0029074561316519976, '1': -6.5029072761535645, '2': -8.299782752990723, '3': -10.456032752990723, '4': -11.596657752990723}"
34824,171,"{'1': -0.45787671208381653, '2': -1.2860016822814941, '0': -2.786001682281494, '3': -3.661001682281494, '4': -6.145376682281494}"
17470,172,"{'1': -0.03492485731840134, '0': -3.5817997455596924, '2': -5.0817999839782715, '3': -8.441174507141113, '4': -12.878674507141113}"
42264,173,"{'0': -0.001785828499123454, '1': -6.501785755157471, '2': -8.548661231994629, '3': -10.454911231994629, '4': -12.423661231994629}"
17372,174,"{'4': -0.41024839878082275, '3': -1.0977483987808228, '2': -5.863373279571533, '1': -10.722748756408691, '0': -14.019623756408691}"
34112,175,"{'0': -0.545366644859314, '1': -0.904741644859314, '2': -4.1859917640686035, '3': -7.7641167640686035, '4': -11.529741287231445}"
46835,176,"{'1': -0.1569792628288269, '0': -2.2507293224334717, '2': -3.2819793224334717, '3': -6.125729084014893, '4': -10.62572956085205}"
15009,177,"{'0': -0.0001479277852922678, '1': -9.250147819519043, '2': -11.000147819519043, '3': -12.047022819519043, '4': -13.468897819519043}"
13193,178,"{'4': -0.42701226472854614, '3': -1.0832622051239014, '2': -4.7395124435424805, '1': -8.27076244354248, '0': -11.33326244354248}"
29,179,"{'3': -0.38001734018325806, '4': -1.2081422805786133, '2': -4.067517280578613, '1': -8.489392280578613, '0': -12.473767280578613}"
26745,180,"{'4': -0.09337291121482849, '3': -2.4371228218078613, '2': -6.405872821807861, '1': -9.95274829864502, '0': -12.98399829864502}"
29783,181,"{'0': -0.00025507534155622125, '1': -8.59400463104248, '2': -10.23462963104248, '3': -11.67212963104248, '4': -13.44556713104248}"
27140,182,"{'1': -0.5107195973396301, '2': -1.1044695377349854, '3': -2.7294695377349854, '0': -6.0263447761535645, '4': -7.4482197761535645}"
36829,183,"{'2': -0.25570932030677795, '1': -1.5525842905044556, '3': -4.849459171295166, '0': -5.193209171295166, '4': -8.771334648132324}"
29107,184,"{'0': -0.0012837749673053622, '1': -7.079408645629883, '2': -8.657533645629883, '3': -10.126283645629883, '4': -11.962221145629883}"
9430,185,"{'1': -0.5417547821998596, '2': -0.9480047821998596, '3': -3.541754722595215, '0': -6.494879722595215, '4': -8.713629722595215}"
40281,186,"{'0': -0.0033004595898091793, '1': -5.862675666809082, '2': -8.003300666809082, '3': -9.862675666809082, '4': -12.034550666809082}"
5458,187,"{'1': -0.27317509055137634, '0': -1.6481751203536987, '2': -3.101300001144409, '3': -6.679425239562988, '4': -10.507550239562988}"
774,188,"{'3': -0.27882298827171326, '4': -1.5756980180740356, '2': -3.341322898864746, '1': -6.950697898864746, '0': -10.653822898864746}"
15462,189,"{'1': -0.14778292179107666, '0': -2.210282802581787, '2': -3.616532802581787, '3': -7.210282802581787, '4': -11.475908279418945}"
42901,190,"{'2': -0.43351900577545166, '3': -1.6366440057754517, '1': -2.027268886566162, '4': -3.964768886566162, '0': -5.652268886566162}"
33856,191,"{'1': -0.053951479494571686, '2': -3.4758265018463135, '0': -3.9758265018463135, '3': -5.928951263427734, '4': -11.053951263427734}"
20190,192,"{'0': -0.0640629231929779, '1': -2.8140628337860107, '2': -6.25156307220459, '3': -9.07968807220459, '4': -12.31406307220459}"
28859,193,"{'0': -0.10488741844892502, '1': -2.3548874855041504, '2': -5.44863748550415, '3': -8.245512008666992, '4': -11.479887008666992}"
11064,194,"{'0': -0.04450303316116333, '1': -3.3101279735565186, '2': -5.247628211975098, '3': -6.544503211975098, '4': -8.903878211975098}"
40048,195,"{'0': -0.0012057899730280042, '1': -7.313705921173096, '2': -8.844955444335938, '3': -10.313705444335938, '4': -11.634017944335938}"
