comment_id,index,label_logprobs
886,46,"{'2': -1.475258708000183, '3': -3.1471335887908936, '1': -3.1783835887908936, '4': -5.006508827209473, '0': -5.740883827209473}"
32374,47,"{'2': -2.6620988845825195, '1': -4.9433488845825195, '3': -5.6152238845825195, '0': -6.9745988845825195, '4': -7.2089738845825195}"
25790,48,"{'3': -0.7698979377746582, '2': -1.2073979377746582, '1': -2.879272937774658, '4': -2.941772937774658, '0': -4.488647937774658}"
5611,49,"{'2': -1.4178307056427002, '3': -3.1209557056427, '1': -3.5740807056427, '4': -5.667830944061279, '0': -5.933455944061279}"
44643,50,"{'2': -2.9316000938415527, '3': -2.9941000938415527, '1': -4.587850093841553, '4': -5.728475093841553, '0': -7.970662593841553}"
31537,51,"{'3': -0.5713260769844055, '2': -1.2275760173797607, '1': -2.6025760173797607, '4': -2.9932010173797607, '0': -5.13382625579834}"
11238,52,"{'2': -4.439788818359375, '1': -4.846038818359375, '4': -6.392913818359375, '3': -6.596038818359375, '0': -6.908538818359375}"
19943,53,"{'2': -2.1038308143615723, '3': -3.2600808143615723, '1': -4.260080814361572, '4': -6.150705814361572, '0': -7.291330814361572}"
20844,54,"{'2': -4.8151984214782715, '1': -5.3933234214782715, '3': -7.1276984214782715, '4': -7.3308234214782715, '0': -8.557385444641113}"
39016,55,"{'2': -4.602787017822266, '1': -4.821537017822266, '0': -5.290287017822266, '4': -6.774662017822266, '3': -6.915287017822266}"
42490,56,"{'2': -0.40993815660476685, '3': -1.331813097000122, '1': -3.363063097000122, '4': -4.472438335418701, '0': -4.816188335418701}"
1402,57,"{'3': -2.8693952560424805, '2': -2.9162702560424805, '1': -5.2287702560424805, '4': -6.0725202560424805, '0': -8.36158275604248}"
41581,58,"{'2': -2.4090118408203125, '1': -3.6590118408203125, '3': -4.5808868408203125, '4': -5.7996368408203125, '0': -5.8933868408203125}"
48081,59,"{'2': -2.8316309452056885, '3': -4.237880706787109, '1': -4.753505706787109, '4': -5.784755706787109, '0': -7.120693206787109}"
12449,60,"{'2': -1.9968305826187134, '1': -3.903080701828003, '3': -4.199955463409424, '0': -5.137455463409424, '4': -6.137455463409424}"
46066,61,"{'2': -2.68701434135437, '1': -4.218264579772949, '3': -5.296389579772949, '4': -6.015139579772949, '0': -6.780764579772949}"
37829,62,"{'3': -0.6616032123565674, '2': -0.7866032123565674, '1': -4.614727973937988, '4': -5.599102973937988, '0': -8.427227973937988}"
1192,63,"{'2': -4.306454181671143, '1': -5.493954181671143, '4': -7.040829181671143, '3': -7.243954181671143, '0': -8.5877046585083}"
44768,64,"{'2': -0.5291692018508911, '3': -1.3572942018508911, '1': -2.6229190826416016, '0': -4.966669082641602, '4': -5.310419082641602}"
33748,65,"{'3': -0.7034252285957336, '2': -0.8284252285957336, '1': -3.203425168991089, '4': -4.828425407409668, '0': -5.953425407409668}"
13741,66,"{'2': -0.5194272994995117, '3': -1.4725522994995117, '1': -2.2381772994995117, '0': -5.660052299499512, '4': -5.706927299499512}"
25323,67,"{'2': -1.9394358396530151, '3': -2.7675609588623047, '1': -4.611310958862305, '4': -4.720685958862305, '0': -6.673810958862305}"
6831,68,"{'2': -2.3228132724761963, '1': -3.7915632724761963, '3': -3.9790632724761963, '4': -5.213438034057617, '0': -5.275938034057617}"
43075,69,"{'2': -0.5262163877487183, '3': -1.1512163877487183, '1': -2.682466506958008, '4': -5.088716506958008, '0': -6.010591506958008}"
48594,70,"{'3': -2.3056466579437256, '2': -2.4150216579437256, '1': -4.477521896362305, '4': -5.258771896362305, '0': -7.016584396362305}"
16311,71,"{'2': -0.8999208807945251, '3': -1.68117094039917, '1': -2.61867094039917, '4': -4.27492094039917, '0': -5.49367094039917}"
48957,72,"{'3': -0.4606485068798065, '2': -1.507523536682129, '4': -3.476273536682129, '1': -3.663773536682129, '0': -6.257523536682129}"
38719,73,"{'2': -4.739407539367676, '1': -5.473782539367676, '4': -7.434720039367676, '3': -7.708157539367676, '0': -7.755032539367676}"
17090,74,"{'3': -0.38699546456336975, '2': -1.2932454347610474, '1': -3.965120553970337, '4': -3.980745553970337, '0': -6.949495315551758}"
5391,75,"{'3': -0.5057138204574585, '2': -1.1619638204574585, '4': -3.224463939666748, '1': -3.974463939666748, '0': -6.036963939666748}"
35794,76,"{'2': -2.5926148891448975, '3': -4.467614650726318, '1': -4.983239650726318, '4': -6.264489650726318, '0': -8.014490127563477}"
42107,77,"{'2': -4.414830684661865, '3': -5.649205684661865, '1': -6.055455684661865, '4': -7.117955684661865, '0': -9.086706161499023}"
20695,78,"{'3': -0.5088495016098022, '2': -1.2275995016098022, '4': -4.133849620819092, '1': -4.274474620819092, '0': -6.883849620819092}"
14184,79,"{'2': -0.13406191766262054, '3': -2.196561813354492, '1': -5.884061813354492, '4': -8.509061813354492, '0': -9.602811813354492}"
48140,80,"{'3': -3.3568413257598877, '2': -3.7630913257598877, '4': -5.684966087341309, '1': -5.778716087341309, '0': -8.817778587341309}"
41025,81,"{'2': -0.29875847697257996, '3': -1.9393835067749023, '1': -2.5018835067749023, '0': -4.173758506774902, '4': -5.642508506774902}"
34714,82,"{'2': -3.658560037612915, '1': -5.064809799194336, '3': -5.486684799194336, '4': -6.142934799194336, '0': -6.721059799194336}"
48242,83,"{'2': -1.1402924060821533, '3': -1.2965424060821533, '1': -2.9840424060821533, '4': -3.7340424060821533, '0': -4.437167167663574}"
26845,84,"{'2': -1.4142706394195557, '3': -1.6330206394195557, '1': -3.0861456394195557, '4': -3.8986456394195557, '0': -4.836145401000977}"
8070,85,"{'2': -3.2085981369018555, '1': -4.8023481369018555, '3': -5.3179731369018555, '4': -6.1773481369018555, '0': -7.5132856369018555}"
24948,86,"{'3': -0.6589950323104858, '2': -0.9246200323104858, '1': -2.9089951515197754, '4': -3.9558701515197754, '0': -5.690245151519775}"
12635,87,"{'2': -2.469080686569214, '1': -3.594080686569214, '3': -4.062830448150635, '4': -4.797205448150635, '0': -5.219080448150635}"
29293,88,"{'2': -1.0777918100357056, '3': -2.077791690826416, '1': -3.468416690826416, '4': -5.577791690826416, '0': -6.390291690826416}"
12271,89,"{'2': -3.298029661178589, '1': -4.84490442276001, '3': -5.78240442276001, '4': -6.23552942276001, '0': -6.90740442276001}"
28981,90,"{'3': -1.290172815322876, '2': -2.071422815322876, '4': -3.852672815322876, '1': -4.618297576904297, '0': -5.774547576904297}"
43872,91,"{'2': -0.6804149150848389, '3': -1.1022899150848389, '1': -4.102290153503418, '4': -4.446040153503418, '0': -6.742915153503418}"
7737,92,"{'2': -1.0705833435058594, '3': -1.1330833435058594, '1': -2.4768333435058594, '4': -3.0393333435058594, '0': -4.789333343505859}"
16019,93,"{'3': -0.061734531074762344, '2': -3.108609437942505, '4': -4.577359676361084, '1': -6.655484676361084, '0': -10.374234199523926}"
37045,94,"{'3': -0.8727352619171143, '2': -0.9039852619171143, '1': -2.6539852619171143, '4': -4.263360023498535, '0': -5.060235023498535}"
49409,95,"{'2': -0.7620490193367004, '3': -1.2151739597320557, '1': -2.6214239597320557, '4': -3.6682989597320557, '0': -3.8870489597320557}"
47899,96,"{'2': -3.747619152069092, '1': -5.138244152069092, '3': -5.825744152069092, '4': -7.294494152069092, '0': -7.622619152069092}"
30201,97,"{'2': -0.6124670505523682, '3': -1.0968420505523682, '1': -3.237467050552368, '4': -4.784341812133789, '0': -5.503091812133789}"
12334,98,"{'2': -1.4134896993637085, '3': -3.319739818572998, '1': -4.350989818572998, '4': -6.460364818572998, '0': -7.038489818572998}"
49530,99,"{'2': -3.077202320098877, '1': -4.436577320098877, '3': -4.452202320098877, '4': -5.874077320098877, '0': -6.686577320098877}"
26115,100,"{'2': -0.633040726184845, '3': -0.851790726184845, '1': -3.8517906665802, '4': -5.226790904998779, '0': -6.226790904998779}"
11314,101,"{'2': -0.3099168539047241, '3': -2.0442919731140137, '1': -2.4192919731140137, '0': -3.4974169731140137, '4': -4.997416973114014}"
5650,102,"{'3': -1.265791416168213, '2': -1.328291416168213, '1': -2.875166416168213, '4': -3.843916416168213, '0': -4.640791416168213}"
33903,103,"{'3': -0.4712096154689789, '2': -1.0649596452713013, '1': -4.143084526062012, '4': -5.096209526062012, '0': -6.877459526062012}"
10634,104,"{'2': -0.4872162342071533, '3': -1.0497162342071533, '1': -4.252840995788574, '4': -5.502840995788574, '0': -7.377840995788574}"
26214,105,"{'2': -1.0225558280944824, '3': -1.4756808280944824, '1': -3.8819308280944824, '4': -4.803805828094482, '0': -6.866305828094482}"
9453,106,"{'2': -3.0264999866485596, '1': -4.4796247482299805, '3': -4.7764997482299805, '4': -5.8546247482299805, '0': -5.8702497482299805}"
9411,107,"{'3': -1.8799571990966797, '2': -2.3643321990966797, '1': -4.86433219909668, '4': -5.03620719909668, '0': -7.16120719909668}"
686,108,"{'2': -3.0295920372009277, '3': -4.482717037200928, '1': -5.513967037200928, '4': -6.763967037200928, '0': -8.71709156036377}"
16823,109,"{'2': -3.679659843444824, '1': -4.523409843444824, '3': -6.085909843444824, '0': -6.835909843444824, '4': -7.398409843444824}"
37890,110,"{'2': -1.610518217086792, '3': -2.485518217086792, '1': -3.782393217086792, '4': -5.594893455505371, '0': -7.485518455505371}"
7574,111,"{'2': -3.6969614028930664, '1': -4.728211402893066, '3': -5.446961402893066, '4': -6.618836402893066, '0': -6.775086402893066}"
38840,112,"{'3': -0.4345450699329376, '2': -1.1689200401306152, '1': -4.075170040130615, '4': -5.012670040130615, '0': -8.637670516967773}"
21953,113,"{'3': -0.8728371858596802, '2': -0.9822121858596802, '1': -2.8572120666503906, '4': -4.388462066650391, '0': -5.919712066650391}"
16356,114,"{'2': -4.340129852294922, '3': -5.637004852294922, '1': -5.715129852294922, '4': -7.465129852294922, '0': -9.168254852294922}"
7896,115,"{'2': -2.6260082721710205, '1': -4.6885085105896, '3': -4.9541335105896, '4': -6.1572585105896, '0': -7.3291335105896}"
23646,116,"{'2': -0.53416907787323, '3': -1.29979407787323, '1': -3.0185441970825195, '4': -4.1279191970825195, '0': -4.2060441970825195}"
22607,117,"{'2': -0.886810839176178, '3': -1.1368107795715332, '1': -2.230560779571533, '4': -3.293060779571533, '0': -4.308685779571533}"
4267,118,"{'3': -0.20366130769252777, '2': -1.781786322593689, '4': -4.2036614418029785, '1': -7.6880364418029785, '0': -11.53959846496582}"
26915,119,"{'2': -5.4939284324646, '1': -6.6189284324646, '4': -8.197053909301758, '3': -8.697053909301758, '0': -10.001741409301758}"
40331,120,"{'3': -0.9605280756950378, '2': -1.1167781352996826, '1': -2.9605281352996826, '4': -3.8824031352996826, '0': -5.0542778968811035}"
3581,121,"{'2': -2.394683599472046, '3': -4.410308837890625, '1': -4.441558837890625, '4': -6.004058837890625, '0': -6.254058837890625}"
41018,122,"{'2': -0.679972767829895, '3': -2.4924726486206055, '1': -2.7268476486206055, '0': -4.4768476486206055, '4': -5.3205976486206055}"
43300,123,"{'3': -0.9904869794845581, '2': -1.474861979484558, '4': -3.5842370986938477, '1': -3.9592370986938477, '0': -5.521737098693848}"
46711,124,"{'2': -0.7322537899017334, '3': -0.9353787899017334, '1': -2.9822537899017334, '4': -3.8260037899017334, '0': -4.8260040283203125}"
13308,125,"{'2': -0.706453800201416, '3': -2.206453800201416, '1': -4.128328800201416, '4': -5.503328800201416, '0': -6.331453800201416}"
38052,126,"{'2': -1.621473789215088, '3': -2.215223789215088, '4': -3.730848789215088, '1': -3.730848789215088, '0': -5.324598789215088}"
37950,127,"{'2': -3.7464282512664795, '1': -5.4495530128479, '3': -5.5589280128479, '4': -5.9651780128479, '0': -7.6214280128479}"
38433,128,"{'3': -0.19330422580242157, '2': -1.943304181098938, '4': -3.7245543003082275, '1': -5.427679061889648, '0': -9.326116561889648}"
29026,129,"{'2': -3.7909858226776123, '1': -5.087861061096191, '3': -6.103486061096191, '4': -6.837861061096191, '0': -7.494111061096191}"
3101,130,"{'3': -0.6618379354476929, '2': -0.7399629354476929, '1': -5.458713054656982, '4': -7.552463054656982, '0': -9.208712577819824}"
1832,131,"{'3': -0.5128309726715088, '2': -0.9659559726715088, '1': -4.15345573425293, '4': -6.27845573425293, '0': -8.02845573425293}"
46846,132,"{'3': -0.412487268447876, '2': -1.662487268447876, '4': -5.224987030029297, '1': -5.365612030029297, '0': -8.967174530029297}"
17601,133,"{'2': -3.3347105979919434, '1': -4.615960597991943, '3': -4.881585597991943, '4': -6.006585597991943, '0': -6.944085597991943}"
20950,134,"{'2': -2.8224940299987793, '1': -4.228744029998779, '3': -4.744369029998779, '4': -7.009994029998779, '0': -7.095931529998779}"
19924,135,"{'2': -1.154794692993164, '1': -2.436044692993164, '3': -2.764169692993164, '0': -3.904794692993164, '4': -4.795419692993164}"
29478,136,"{'2': -2.8041627407073975, '3': -4.210412502288818, '1': -4.522912502288818, '0': -6.460412502288818, '4': -6.632287502288818}"
17037,137,"{'3': -0.8813223838806152, '2': -1.1156973838806152, '1': -2.8031973838806152, '4': -3.6156973838806152, '0': -5.709447383880615}"
31516,138,"{'2': -2.8884639739990234, '1': -4.575963973999023, '3': -5.107213973999023, '4': -6.544713973999023, '0': -6.841588973999023}"
26033,139,"{'2': -2.630647897720337, '1': -4.865022659301758, '3': -5.786897659301758, '4': -7.083772659301758, '0': -8.052522659301758}"
25490,140,"{'2': -1.070526123046875, '3': -1.883026123046875, '1': -2.320526123046875, '4': -4.711151123046875, '0': -5.383026123046875}"
46657,141,"{'3': -0.4576297700405121, '2': -1.2857547998428345, '1': -3.629504680633545, '4': -4.473254680633545, '0': -7.395129680633545}"
38578,142,"{'3': -0.08580493927001953, '2': -2.8514299392700195, '4': -3.9920549392700195, '1': -6.0233049392700195, '0': -9.40611743927002}"
45835,143,"{'2': -0.8144981861114502, '3': -1.5801231861114502, '1': -2.76762318611145, '4': -4.892622947692871, '0': -5.423872947692871}"
44820,144,"{'2': -0.9502661228179932, '3': -1.1690161228179932, '1': -2.309641122817993, '4': -3.731516122817993, '0': -4.028390884399414}"
39890,145,"{'2': -2.185283899307251, '3': -2.450908899307251, '1': -4.29465913772583, '4': -5.13840913772583, '0': -7.12278413772583}"
24908,146,"{'3': -0.5004609823226929, '2': -1.4067109823226929, '1': -3.3129611015319824, '4': -3.3442111015319824, '0': -5.375461101531982}"
36126,147,"{'2': -0.43751251697540283, '3': -1.0625125169754028, '1': -5.703137397766113, '4': -5.812512397766113, '0': -8.531262397766113}"
14889,148,"{'2': -3.5128328800201416, '3': -4.5128326416015625, '1': -5.3253326416015625, '4': -6.2315826416015625, '0': -8.137832641601562}"
46827,149,"{'3': -0.291170209646225, '2': -1.9317952394485474, '4': -3.478670120239258, '1': -4.838045120239258, '0': -7.291170120239258}"
43131,150,"{'2': -3.521595001220703, '1': -4.490345001220703, '0': -5.193470001220703, '3': -5.740345001220703, '4': -5.959095001220703}"
23175,151,"{'2': -1.5301810503005981, '3': -2.2645559310913086, '1': -3.0926809310913086, '4': -4.030180931091309, '0': -4.217680931091309}"
32857,152,"{'2': -3.989119052886963, '1': -4.942244052886963, '3': -6.317244052886963, '4': -7.254744052886963, '0': -7.575056552886963}"
5141,153,"{'3': -0.30511218309402466, '2': -1.4144871234893799, '4': -4.680112361907959, '1': -4.930112361907959, '0': -8.9457368850708}"
34789,154,"{'2': -2.2474615573883057, '3': -3.1068365573883057, '1': -4.325586318969727, '4': -4.997461318969727, '0': -6.809961318969727}"
22001,155,"{'2': -0.11641601473093033, '3': -2.5851659774780273, '1': -3.7257909774780273, '0': -4.897665977478027, '4': -6.491415977478027}"
12494,156,"{'2': -2.3308799266815186, '3': -3.2683799266815186, '1': -3.6746299266815186, '4': -4.3152546882629395, '0': -5.2683796882629395}"
42332,157,"{'2': -0.08881969749927521, '3': -2.791944742202759, '1': -3.963819742202759, '0': -7.47944450378418, '4': -8.46381950378418}"
1919,158,"{'2': -1.1068830490112305, '3': -1.7318830490112305, '1': -3.0287580490112305, '4': -4.4193830490112305, '0': -5.1850080490112305}"
23793,159,"{'3': -0.5921482443809509, '2': -0.9515232443809509, '1': -3.8108983039855957, '4': -3.9202733039855957, '0': -7.482773303985596}"
35604,160,"{'3': -1.45636785030365, '2': -1.92511785030365, '4': -3.7844929695129395, '1': -4.1126179695129395, '0': -4.9876179695129395}"
11130,161,"{'2': -0.683225154876709, '3': -0.933225154876709, '1': -3.464475154876709, '4': -5.026975154876709, '0': -6.651975154876709}"
47202,162,"{'2': -1.555798053741455, '3': -2.102673053741455, '1': -3.399548053741455, '4': -4.399548053741455, '0': -4.524548053741455}"
4948,163,"{'2': -1.554710030555725, '3': -3.7422099113464355, '1': -4.6328349113464355, '4': -6.7265849113464355, '0': -7.0078349113464355}"
17862,164,"{'3': -0.3054935038089752, '2': -1.3836184740066528, '1': -4.774243354797363, '4': -6.039868354797363, '0': -8.899243354797363}"
3,165,"{'3': -0.6156005859375, '2': -1.0062255859375, '1': -3.7718505859375, '4': -4.8499755859375, '0': -6.4281005859375}"
15365,166,"{'2': -2.7072973251342773, '3': -3.9885473251342773, '1': -4.113547325134277, '4': -4.847922325134277, '0': -5.926047325134277}"
49891,167,"{'2': -0.7595135569572449, '3': -0.9470135569572449, '1': -2.7595136165618896, '4': -4.3376383781433105, '0': -5.6970133781433105}"
6946,168,"{'2': -3.68908429145813, '1': -5.235959529876709, '3': -5.376584529876709, '4': -5.720334529876709, '0': -7.048459529876709}"
24396,169,"{'2': -0.5385783910751343, '3': -2.257328510284424, '1': -3.538578510284424, '0': -5.226078510284424, '4': -5.413578510284424}"
12809,170,"{'2': -4.634257793426514, '1': -5.103007793426514, '4': -6.821757793426514, '0': -6.899882793426514, '3': -7.259257793426514}"
34824,171,"{'2': -1.118874192237854, '3': -1.806374192237854, '1': -2.4313740730285645, '0': -3.5094990730285645, '4': -3.8844990730285645}"
17470,172,"{'2': -0.7086788415908813, '3': -0.7868038415908813, '1': -3.161803722381592, '4': -5.396178722381592, '0': -7.411803722381592}"
42264,173,"{'2': -1.7115073204040527, '3': -2.4458823204040527, '1': -4.633382320404053, '4': -5.367757320404053, '0': -6.680257320404053}"
17372,174,"{'2': -0.32834240794181824, '3': -1.2814674377441406, '1': -7.000217437744141, '4': -7.765842437744141, '0': -10.61740493774414}"
34112,175,"{'2': -1.7845408916473389, '3': -2.659540891647339, '1': -3.378290891647339, '0': -4.565791130065918, '4': -4.675166130065918}"
46835,176,"{'2': -1.5618841648101807, '3': -3.7650091648101807, '1': -4.249383926391602, '4': -6.421258926391602, '0': -7.413446426391602}"
15009,177,"{'2': -1.517559289932251, '3': -2.517559289932251, '1': -2.861309289932251, '0': -3.814434289932251, '4': -4.048809051513672}"
13193,178,"{'3': -0.2663736343383789, '2': -1.656998634338379, '4': -3.860123634338379, '1': -4.531998634338379, '0': -7.688248634338379}"
29,179,"{'3': -0.2367287427186966, '2': -1.6273537874221802, '1': -5.439853668212891, '4': -5.502353668212891, '0': -9.33047866821289}"
26745,180,"{'3': -0.22707459330558777, '2': -2.27394962310791, '4': -3.61769962310791, '1': -5.08644962310791, '0': -8.92238712310791}"
29783,181,"{'2': -1.459463357925415, '3': -2.959463357925415, '1': -3.084463357925415, '4': -4.818838596343994, '0': -5.381338596343994}"
27140,182,"{'3': -0.6283766031265259, '2': -1.1127516031265259, '1': -3.7690014839172363, '4': -4.753376483917236, '0': -7.237751483917236}"
36829,183,"{'2': -2.217646360397339, '3': -2.905146360397339, '1': -4.53014612197876, '4': -5.07702112197876, '0': -5.90514612197876}"
29107,184,"{'2': -2.5393052101135254, '1': -4.383055210113525, '3': -4.992430210113525, '4': -6.086180210113525, '0': -6.179930210113525}"
9430,185,"{'3': -0.6517415642738342, '2': -0.8392415642738342, '1': -3.4798665046691895, '4': -5.5892415046691895, '0': -7.1361165046691895}"
40281,186,"{'2': -0.8684489727020264, '3': -1.0715739727020264, '1': -2.0246989727020264, '4': -4.1653242111206055, '0': -5.3059492111206055}"
5458,187,"{'3': -0.9482725858688354, '2': -1.1826475858688354, '1': -3.557647705078125, '4': -5.120147705078125, '0': -6.588897705078125}"
774,188,"{'2': -1.6600466966629028, '3': -3.1912965774536133, '1': -4.035046577453613, '4': -5.628796577453613, '0': -7.097546577453613}"
15462,189,"{'2': -0.5883446335792542, '3': -1.8852195739746094, '1': -3.6977195739746094, '4': -5.744594573974609, '0': -6.307094573974609}"
42901,190,"{'3': -3.1033058166503906, '2': -3.2595558166503906, '1': -5.056430816650391, '4': -6.165805816650391, '0': -8.11111831665039}"
33856,191,"{'2': -0.5170360803604126, '3': -1.5170360803604126, '1': -3.392035961151123, '4': -4.954535961151123, '0': -6.501410961151123}"
20190,192,"{'2': -0.8589624166488647, '3': -1.3433374166488647, '1': -2.4370875358581543, '4': -4.358962535858154, '0': -5.437087535858154}"
28859,193,"{'3': -0.5953680872917175, '2': -1.1578681468963623, '1': -3.7984931468963623, '4': -3.8453681468963623, '0': -6.642242908477783}"
11064,194,"{'2': -5.3875250816345215, '1': -6.1531500816345215, '4': -7.9031500816345215, '3': -8.153149604797363, '0': -9.434399604797363}"
40048,195,"{'2': -2.095781087875366, '1': -4.408280849456787, '3': -4.564530849456787, '0': -6.345780849456787, '4': -6.439530849456787}"
12063,196,"{'2': -1.726266622543335, '3': -3.179391622543335, '1': -3.538766622543335, '0': -3.945016622543335, '4': -4.335641860961914}"
