comment_id,sentiment,sentiment_confidence,index,respect,respect_confidence,insult,insult_confidence,humiliate,humiliate_confidence,status,status_confidence,dehumanize,dehumanize_confidence,violence,violence_confidence,genocide,genocide_confidence,attack_defend,attack_defend_confidence,hatespeech,hatespeech_confidence
20053,4.0,0.4435201943179865,49,1.0,0.6083881885674468,3.0,0.7226035069319059,2.0,0.947818398553844,2.0,0.5100223132717131,1.0,0.618139896282677,1.0,0.9995610257756758,2.0,0.929076239565452,3.0,0.8588213517678903,1.0,0.94529752091355
20054,2.0,0.6522492938735812,165,1.0,0.9924821489064088,3.0,0.7637359328820806,2.0,0.5433106714705,2.0,0.5348579941811411,1.0,0.9969021977682606,1.0,0.999991297797926,1.0,0.9999827149515604,3.0,0.8348766777339458,0.0,0.9225062867106104
20055,4.0,0.6586422281114983,68,2.0,0.9893994036827464,2.0,0.8206734436050187,1.0,0.5636069134404434,2.0,0.4867601625639127,1.0,0.9999728210205924,1.0,0.9999942779863884,1.0,0.9999808076740944,2.0,0.9691906799930564,0.0,0.8388494740638927
20057,,0.0,67,1.0,0.872182893325424,,0.0,,0.0,,0.0,2.0,0.898696077830394,2.0,0.885896600886322,2.0,0.7852296125740892,,0.0,1.0,0.9827774529494654
20059,4.0,0.9976729789640274,118,2.0,0.7795145643703257,2.0,0.7190890843480178,1.0,0.9360765680179162,2.0,0.5857540739349084,1.0,0.9999933243243502,1.0,0.9999938011552556,1.0,0.9999905825541257,2.0,0.9133629032731788,0.0,0.9999824765407688
20061,4.0,0.9972692402321442,158,2.0,0.9998607829329756,1.0,0.9523081238498122,1.0,0.9694079653797112,2.0,0.9874216440312712,1.0,0.9999895096921128,1.0,0.9999935627400018,1.0,0.999985933501902,2.0,0.9605164559299108,0.0,0.9999972581937372
20062,4.0,0.993900184393539,36,2.0,0.9982726660783848,2.0,0.7216641683918238,1.0,0.912262633235966,2.0,0.9303414530825522,1.0,0.999980092443254,1.0,0.999993920362904,1.0,0.99998045005861,2.0,0.8840620944131538,0.0,0.9999665033109116
20064,4.0,0.9991107749096791,39,2.0,0.9998271763961364,1.0,0.9889657206424046,1.0,0.9992856126602176,2.0,0.9848871629304902,1.0,0.999992370663676,1.0,0.99999487402642,1.0,0.9999877215931352,2.0,0.8847318476444865,0.0,0.9999994039538436
20065,4.0,0.9987617585185474,10,2.0,0.9992806130074818,1.0,0.771189319370882,1.0,0.9045208747356964,2.0,0.9277143075097524,1.0,0.9999874831811496,1.0,0.9999955892760184,1.0,0.9999872447692212,2.0,0.9903856436826404,0.0,0.9999988079084972
20067,4.0,0.9297013683061084,42,2.0,0.9961120245300328,1.0,0.9914240007007794,1.0,0.9974660870425706,2.0,0.8132540453814899,1.0,0.9999903441414584,1.0,0.9999812844913007,1.0,0.9999760395054388,2.0,0.843983791351036,0.0,0.9999973774024796
20068,,0.0,114,1.0,0.9713983985446188,,0.0,,0.0,,0.0,2.0,0.9022976383711164,2.0,0.9658763382838144,2.0,0.9579580764652776,,0.0,1.0,0.9964486566473532
20069,4.0,0.9807403937794794,134,2.0,0.998983939764702,1.0,0.8013491578432899,1.0,0.9871303441368484,2.0,0.9545191180904684,1.0,0.9999930859087554,1.0,0.9999952316511552,1.0,0.9999892712787918,2.0,0.9788617133879596,0.0,0.9999970197765222
20070,1.0,0.6205302108581959,9,1.0,0.9998663842341192,4.0,0.9857952602414616,3.0,0.9633263195932468,1.0,0.9934330168792304,2.0,0.9991425481936388,2.0,0.9966154599820312,2.0,0.9427721091722268,4.0,0.6248539077880637,1.0,0.999643333808758
20088,,0.0,135,1.0,0.7485028910017468,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20384,2.0,0.4206456307676606,6,1.0,0.9988567799560534,,0.0,3.0,0.7564152649814795,1.0,0.9395301382714236,2.0,0.975965054359311,1.0,0.9999039265409296,1.0,0.9996863395662022,3.0,0.8979778245027257,1.0,0.8931692414048946
20685,,0.0,157,1.0,0.9849457933107388,,0.0,,0.0,1.0,0.6772826314362649,2.0,0.9808176802127546,1.0,0.957761748256706,1.0,0.9938521405862542,3.0,0.8276608141066318,1.0,0.7922069449256067
20851,1.0,0.9972346222078567,163,1.0,0.9995731745648264,4.0,0.9036176591635232,3.0,0.6087845064013749,1.0,0.9900452679608652,2.0,0.9975479322449392,2.0,0.989924928190225,2.0,0.9965846758273016,3.0,0.8163702925400622,1.0,0.9998878366430156
