comment_id,sentiment,sentiment_confidence,index,respect,respect_confidence,insult,insult_confidence,humiliate,humiliate_confidence,status,status_confidence,dehumanize,dehumanize_confidence,violence,violence_confidence,genocide,genocide_confidence,attack_defend,attack_defend_confidence,hatespeech,hatespeech_confidence
15118,,0.0,96,0.0,0.5236806142362094,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
15312,0.0,0.9129143066542244,47,0.0,0.9940574184569466,4.0,0.8321971569204448,4.0,0.8815339242676491,0.0,0.3768051264739701,3.0,0.5133816728874498,3.0,0.7870349351896019,0.0,0.5051999696303872,4.0,0.6479860692186608,1.0,0.5327388346794978
15802,,0.0,7,0.0,0.731937349981845,,0.0,,0.0,,0.0,,0.0,3.0,0.6068877300643182,,0.0,3.0,0.6112905806179614,1.0,0.4881854570929888
16178,0.0,0.9143988361886518,125,0.0,0.9963254549438172,4.0,0.913663526487602,4.0,0.6951398603642844,0.0,0.580899239997693,,0.0,3.0,0.6704731639748464,0.0,0.7202872548589178,4.0,0.9175015082869656,1.0,0.4133101900602007
16493,2.0,0.6492274406442552,66,3.0,0.8110589240017068,1.0,0.4736073479790914,2.0,0.6523770953791397,2.0,0.9912818901551704,0.0,0.641017238179923,0.0,0.999898086446007,0.0,0.9994115717949354,1.0,0.6788274422970724,1.0,0.8237154763646716
17157,1.0,0.5703495196364857,93,0.0,0.620201746894829,3.0,0.5746958307481267,4.0,0.5978575957725325,2.0,0.3388629538746808,3.0,0.6030179267514896,0.0,0.473901022648923,0.0,0.673786851349798,3.0,0.6378616133415841,1.0,0.8107791395148903
17197,2.0,0.9653317038069944,149,3.0,0.8699762909249665,1.0,0.5493206897967619,2.0,0.6514582752938717,2.0,0.9761869750545972,1.0,0.6526549079631542,0.0,0.9986561739469876,0.0,0.8442289146255326,1.0,0.5948841748638402,1.0,0.9481756904305664
17732,1.0,0.6358968504927927,74,2.0,0.6178589877181362,2.0,0.632689855164814,2.0,0.6651882138377045,2.0,0.5179517676583751,2.0,0.5004134983435392,1.0,0.5520655143216281,1.0,0.644819467103947,3.0,0.8397722813233336,1.0,0.8239556092767563
17959,,0.0,175,0.0,0.7816386024485013,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
18090,,0.0,84,0.0,0.8918994699754671,,0.0,,0.0,,0.0,,0.0,4.0,0.4958115495899434,0.0,0.8635367826268459,,0.0,0.0,0.3803431675834395
18346,2.0,0.4085205225529763,137,1.0,0.4140084976431952,3.0,0.4193396835065686,2.0,0.4259757192169788,2.0,0.3502518600292428,3.0,0.5480630029192082,2.0,0.4188664531635259,2.0,0.4143081827656075,3.0,0.8017345637453448,1.0,0.8408545645824567
18417,2.0,0.431899319892336,167,1.0,0.8210976544843345,2.0,0.4636490340183511,3.0,0.5694662877321094,1.0,0.3530974862903298,2.0,0.4796476624414089,0.0,0.9299853140966848,0.0,0.984338210255534,3.0,0.8871366551372394,1.0,0.8280801842962171
18496,2.0,0.6158756782021931,88,3.0,0.4856088621654685,2.0,0.6610872371148203,2.0,0.7195733628995934,2.0,0.8155449346558405,1.0,0.5016009744676482,0.0,0.9942551193355584,0.0,0.9742412699777184,3.0,0.3660130455058917,1.0,0.8490186203301188
19040,2.0,0.6202892352452313,181,3.0,0.7927485927306649,2.0,0.5704855517737331,2.0,0.6953756366052349,2.0,0.9415570916398778,2.0,0.4406010666650506,0.0,0.9594361068268648,0.0,0.8283893799004658,2.0,0.5292469106618004,1.0,0.9472973599887912
19343,,0.0,43,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
19431,,0.0,142,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
19671,,0.0,20,0.0,0.9320435406252652,,0.0,,0.0,,0.0,,0.0,4.0,0.503952485739893,,0.0,,0.0,0.0,0.8108141646867376
19687,2.0,0.5179675436598298,180,2.0,0.6973274449246851,2.0,0.6420475118457776,2.0,0.7336636471643444,2.0,0.7279230567111945,2.0,0.5452312461276849,1.0,0.5487646836959508,1.0,0.669338168513863,3.0,0.8478232256549617,1.0,0.9318610979071876
19705,,0.0,191,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
19815,,0.0,24,0.0,0.5989278547308701,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20004,,0.0,18,0.0,0.7978869051239372,,0.0,,0.0,,0.0,,0.0,4.0,0.5460909185993136,,0.0,,0.0,0.0,0.6478581239207662
20005,,0.0,60,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20007,0.0,0.8510207910534462,26,0.0,0.9865965266968794,4.0,0.9434912434034418,4.0,0.9520790990363894,,0.0,4.0,0.7925349974873299,3.0,0.5421147590518779,,0.0,4.0,0.5182977149917526,1.0,0.6051938586598484
20008,,0.0,140,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20009,,0.0,63,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20010,,0.0,97,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20012,,0.0,21,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20013,0.0,0.4601419993752113,110,0.0,0.9976394003187178,,0.0,4.0,0.7163319888204861,,0.0,4.0,0.558362679015267,4.0,0.9215223691640112,,0.0,4.0,0.5882641078408659,0.0,0.6554801801188734
20014,0.0,0.9750006223021336,48,0.0,0.9981327417457894,4.0,0.8737999511509899,4.0,0.9516336685296992,0.0,0.3567845014839043,4.0,0.6330008420038348,3.0,0.6504314704285227,0.0,0.4371984184139842,4.0,0.9074178565631914,1.0,0.5661607896043384
20015,0.0,0.5001025891644286,100,0.0,0.9473448574207228,4.0,0.6417956172188103,4.0,0.4866113187679043,,0.0,,0.0,3.0,0.5183654367647039,,0.0,3.0,0.6346657985305258,1.0,0.7814042235765775
20016,,0.0,29,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20017,0.0,0.6408436463329914,145,0.0,0.8947860944170241,,0.0,4.0,0.7003972377577117,,0.0,,0.0,3.0,0.8812246154560519,3.0,0.6598779167858746,3.0,0.4880587221322892,1.0,0.7844123956116665
20018,,0.0,45,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20020,0.0,0.756287660210235,71,0.0,0.993420193135989,4.0,0.4727799680120705,4.0,0.8605694280488602,,0.0,,0.0,3.0,0.7202019101731031,3.0,0.7350031522387483,4.0,0.3992788273802168,1.0,0.6653023711086326
20021,,0.0,14,0.0,0.9592896374703246,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,2.0,0.3939901436401292
20024,1.0,0.4434966934578603,120,2.0,0.5263457899347126,2.0,0.5618506615018581,2.0,0.5559395699089089,2.0,0.6062283955059622,2.0,0.4770675020773105,1.0,0.6057180366337309,1.0,0.5246664924414888,3.0,0.9681994685477644,1.0,0.9329339357831942
20025,,0.0,164,0.0,0.8332559944214765,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.7120592282024316
20026,,0.0,117,0.0,0.9680142253586708,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.3660474292590538
20028,,0.0,40,0.0,0.5786192499252197,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20029,0.0,0.4737427545644527,33,0.0,0.9976296715077578,,0.0,4.0,0.7286660142968974,,0.0,4.0,0.700565539844582,4.0,0.8087837574754555,0.0,0.5579216136924343,,0.0,0.0,0.7857430842280115
20033,,0.0,51,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20034,,0.0,53,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.8717437599208261
20038,,0.0,123,,0.0,,0.0,,0.0,,0.0,,0.0,3.0,0.6942182642567036,,0.0,,0.0,1.0,0.3898551325303863
20041,1.0,0.4227451029235405,187,1.0,0.8714109678458356,3.0,0.7050513006869196,3.0,0.5849026254076435,3.0,0.5133151835406506,3.0,0.5284914921592425,0.0,0.5892940804672928,1.0,0.5315346363977396,3.0,0.8911922261115645,1.0,0.9168135055445964
20043,,0.0,16,0.0,0.706271986354396,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.9395673897494627
20045,,0.0,132,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20048,3.0,0.4456842357060701,19,2.0,0.5151847197470762,3.0,0.4685078165720973,3.0,0.3560061225304712,2.0,0.5930870538882159,3.0,0.5189589985029402,1.0,0.3213787530446451,2.0,0.5422157128807052,3.0,0.8433002801740722,1.0,0.7744160479380225
20050,3.0,0.5202123734431047,173,2.0,0.5251705666442396,2.0,0.4134136462406095,2.0,0.510368805084052,2.0,0.5587832763356785,2.0,0.4366235430289409,2.0,0.5921153518228754,2.0,0.5216851197315417,3.0,0.885960792530005,1.0,0.8933740344814899
20052,2.0,0.4675891402288021,87,3.0,0.6632873602783671,3.0,0.5848156140488967,2.0,0.6325752610427129,2.0,0.7623065546314234,2.0,0.5740741048314647,0.0,0.9300928711757304,0.0,0.5719032538476139,3.0,0.8077530925422876,1.0,0.9149749037448142
20053,3.0,0.4831623142341736,49,2.0,0.5580953966619082,2.0,0.6405497476495875,2.0,0.707928636613287,2.0,0.7546142934581045,2.0,0.5574390637287251,1.0,0.467707298139541,2.0,0.4245479926621836,2.0,0.4038758774789757,1.0,0.7795357167963437
20054,3.0,0.5762804684645041,165,1.0,0.6460411982701959,3.0,0.6309926402902537,3.0,0.5631243131032474,2.0,0.6233532631900288,2.0,0.4480106731366812,0.0,0.8586584686607593,0.0,0.8911442342101813,3.0,0.9020508234691494,1.0,0.8680436409260499
20055,3.0,0.6956821263671609,68,3.0,0.8786376075285262,2.0,0.6286523777557771,2.0,0.7729268756699671,2.0,0.9578427867506916,1.0,0.5821464976410206,0.0,0.956163404417086,1.0,0.5006051434793146,2.0,0.4667287348379893,1.0,0.9171449955304166
20057,,0.0,67,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20059,3.0,0.6809892431631613,118,3.0,0.4802140060799532,2.0,0.4960521962680511,2.0,0.5625136974606233,2.0,0.941660461997243,0.0,0.5268146747348537,0.0,0.9953919593988376,0.0,0.9931102938729082,1.0,0.3789418341262738,1.0,0.8851353161391419
20061,3.0,0.7922651447440283,158,3.0,0.6080614944349154,0.0,0.685675532676477,2.0,0.7232869931091765,2.0,0.9911240100551312,0.0,0.96409733437542,0.0,0.9997535359217664,0.0,0.9968274474238484,1.0,0.834644095200509,2.0,0.5380177382976431
20062,3.0,0.7971765895777212,36,3.0,0.8454043132987222,2.0,0.4669484747754195,2.0,0.596852427492274,2.0,0.8892295181423334,0.0,0.6748820225350505,0.0,0.999353707564881,0.0,0.9553300564034256,1.0,0.6437356495480088,1.0,0.7051285456408786
20064,3.0,0.565620338565314,39,3.0,0.8631603171838372,0.0,0.7453727601831791,2.0,0.5705412863779202,2.0,0.9992260965748838,0.0,0.8824025021428411,0.0,0.9998488654660777,0.0,0.9987949368158756,1.0,0.7790968954239957,1.0,0.6326385322297603
20065,3.0,0.8915572762133092,10,3.0,0.9434603700918114,0.0,0.3293761284863137,2.0,0.607113421236637,2.0,0.9643882752464468,0.0,0.5865038704616892,0.0,0.9997587785857928,0.0,0.9964448689608056,1.0,0.6769483561331769,1.0,0.8205243735616482
20067,2.0,0.5653771135425035,42,3.0,0.8357558968460683,0.0,0.6564610148021723,2.0,0.4385165401540754,2.0,0.9672516554443537,0.0,0.9190559648932354,0.0,0.9994231215522976,0.0,0.988398237281528,1.0,0.6706730103266451,1.0,0.6516372670681021
20068,,0.0,114,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20069,3.0,0.7025180551813157,134,3.0,0.6182254171428687,2.0,0.442894661038932,2.0,0.6452187109663516,2.0,0.9928156273874874,0.0,0.5748444118954571,0.0,0.9976223154988734,0.0,0.9069691998046264,1.0,0.6894715136087786,1.0,0.7951076183513881
20070,0.0,0.919109849454554,9,0.0,0.9993046592076712,4.0,0.9638239454271864,4.0,0.969856617536318,0.0,0.529151430822625,4.0,0.7178014282880443,3.0,0.6052722129083654,3.0,0.3232288251231824,4.0,0.9093246420946224,2.0,0.6607154085932188
20088,,0.0,135,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20384,,0.0,6,0.0,0.7333857097327046,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20685,,0.0,157,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
20851,0.0,0.8536800885386211,163,0.0,0.8414695219497667,4.0,0.6675788517752694,4.0,0.8329205810230034,,0.0,,0.0,3.0,0.8151062478120573,3.0,0.6880550865326711,3.0,0.7897373182896823,1.0,0.6734296151364234
20925,3.0,0.73987702458505,154,2.0,0.6460688276737714,2.0,0.7012449834322433,2.0,0.7069033669392099,2.0,0.5828654111222831,2.0,0.6051300860788577,0.0,0.7960637123931379,0.0,0.6973926202511697,3.0,0.9252481718539768,1.0,0.93669535224682
20998,1.0,0.5468023941549509,172,1.0,0.5859827332224765,3.0,0.7587263956810637,3.0,0.5975016359669697,3.0,0.5967730645494347,3.0,0.8594627298592215,3.0,0.4635561599489435,2.0,0.5192061141327926,3.0,0.951011385918124,1.0,0.8496554376853716
21006,,0.0,106,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
21275,,0.0,128,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
21293,,0.0,2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
21406,,0.0,115,0.0,0.5699102632895143,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
22394,3.0,0.7294599034546457,111,3.0,0.8925314898783996,1.0,0.4480941828166082,2.0,0.7781151345994501,2.0,0.9697768946049486,1.0,0.5394984761891338,0.0,0.9971069589968852,0.0,0.9169369736087783,1.0,0.4686081627111914,1.0,0.8265321554091611
22489,,0.0,141,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
22918,0.0,0.6210355594086054,70,0.0,0.8504476418203031,4.0,0.8085677213558452,4.0,0.7903168578535558,3.0,0.4573358537221455,3.0,0.5128068080571185,3.0,0.7190463317221617,2.0,0.3541425449492501,3.0,0.6270039253536922,1.0,0.7340549141725345
23012,3.0,0.7723817370340399,156,3.0,0.8118740195872614,1.0,0.4972567974891102,2.0,0.6188231773538014,2.0,0.9665803823651008,1.0,0.6682040787880206,0.0,0.9966251689245452,0.0,0.8686179962794895,1.0,0.5347421866049136,1.0,0.9277960801943276
23093,,0.0,162,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
23301,,0.0,85,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
23410,3.0,0.5695715881431221,44,3.0,0.6834867148560856,3.0,0.5057619057703352,3.0,0.5548274272397598,2.0,0.7270918781879396,2.0,0.6105725441674378,0.0,0.7659197450178475,0.0,0.4301142267136559,3.0,0.8764815817173339,1.0,0.8599459966679959
23517,0.0,0.938540776189846,104,0.0,0.9990725782623712,4.0,0.8643937847106168,4.0,0.9290958917781638,0.0,0.6542990366390343,4.0,0.5941087209136156,4.0,0.9272524375817116,0.0,0.288021857029133,4.0,0.8713311265216644,1.0,0.4670022777068042
23725,,0.0,178,0.0,0.6734266849568898,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.6063060163672882
24631,,0.0,72,0.0,0.8020520643808735,,0.0,,0.0,,0.0,,0.0,4.0,0.690054455902585,,0.0,,0.0,0.0,0.7431890350191288
24983,1.0,0.4404777844357784,153,0.0,0.9840011674971836,4.0,0.6228443209541746,,0.0,3.0,0.2610120347250557,,0.0,3.0,0.6635742290070493,2.0,0.3310766989887039,3.0,0.5090673203497779,1.0,0.6585123749996061
25804,,0.0,102,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
25862,4.0,0.7484989203441237,103,4.0,0.5599258088127554,4.0,0.6744486048273227,4.0,0.6206979487312553,3.0,0.3684300092951755,3.0,0.5003123354921816,3.0,0.5186654096897397,0.0,0.3604640776202189,3.0,0.8372748251251425,1.0,0.6901772206517488
25918,,0.0,83,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0
25932,,0.0,31,0.0,0.776650604781442,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.5882455947239428
26170,,0.0,138,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,3.0,0.4654188732096393,,0.0
26493,2.0,0.3956294150017564,122,2.0,0.535065573386698,2.0,0.599774980845476,2.0,0.7329426137034546,2.0,0.8070563137519918,1.0,0.3891045284098368,0.0,0.382087867132631,2.0,0.5079900491728383,2.0,0.3371726282844242,1.0,0.8123917796971839
