comment_id,status,confidence,index
6616,2.0,0.9879634546524708,73
17732,2.0,0.48773772606218274,74
10476,2.0,0.9653401475825942,75
2747,1.0,0.3809364560684954,76
15026,0.0,0.9462181459217222,77
31779,2.0,0.974238215900005,78
30261,1.0,0.38023572592174687,79
8503,2.0,0.5044526246327459,80
30061,,0.0,81
2952,2.0,0.7237341519755757,82
25918,0.0,0.9781134424424316,83
18090,0.0,0.8968255045110103,84
23301,,0.0,85
39711,2.0,0.9857078019554476,86
20052,2.0,0.7211875742206683,87
18496,2.0,0.9217389649627225,88
10031,2.0,0.8929581815008301,89
38528,1.0,0.47514160046066883,90
28547,,0.0,91
8603,0.0,0.43502978589303637,92
17157,0.0,0.38838694431894566,93
45259,0.0,0.6196554504309929,94
41924,2.0,0.7311073617221125,95
15118,,0.0,96
20010,,0.0,97
4762,2.0,0.707424154264665,98
36873,2.0,0.4287677146490476,99
20015,0.0,0.745782918250734,100
5212,1.0,0.5302164992189193,101
25804,0.0,0.8110271512668015,102
25862,3.0,0.5127258154345462,103
23517,0.0,0.7885429227919126,104
4145,0.0,0.9280076235505262,105
21006,,0.0,106
39561,0.0,0.9870895733122659,107
1550,3.0,0.6165612522912827,108
29939,0.0,0.8528289429684676,109
20013,0.0,0.9371675186660102,110
22394,2.0,0.963064317708728,111
34734,0.0,0.9275020846895793,112
40455,2.0,0.6685593997537972,113
20068,,0.0,114
21406,0.0,0.9849151476365647,115
30665,2.0,0.7061218419929377,116
20026,0.0,0.8951280068663808,117
20059,2.0,0.9407067945344361,118
8994,2.0,0.9413915206695124,119
20024,2.0,0.5109117623400655,120
4587,0.0,0.6642926663568343,121
26493,2.0,0.4289533720356873,122
20038,0.0,0.7669764583743438,123
43442,0.0,0.7996138222100575,124
16178,0.0,0.9365314874832235,125
47205,0.0,0.8603123427841605,126
26842,2.0,0.46501591369961076,127
21275,,0.0,128
27786,3.0,0.39473494944912135,129
32962,0.0,0.7404568152466323,130
49016,0.0,0.640130251549407,131
20045,,0.0,132
7479,3.0,0.29698673135960246,133
20069,2.0,0.9961501136715305,134
20088,,0.0,135
2088,3.0,0.4205663592036414,136
18346,3.0,0.3358532722905867,137
26170,1.0,0.2597354046052927,138
36180,2.0,0.8657758681554798,139
20008,,0.0,140
22489,0.0,0.9194348261478694,141
19431,0.0,0.9020927286452131,142
1645,,0.0,143
28525,1.0,0.5537604494282417,144
20017,0.0,0.6771758431620027,145
28203,,0.0,146
12852,2.0,0.8245947373134564,147
31411,,0.0,148
17197,2.0,0.9776419647461427,149
6827,0.0,0.8911895767955987,150
13252,0.0,0.8650733935415778,151
28929,2.0,0.3511197733378567,152
24983,0.0,0.46700380866208163,153
20925,2.0,0.6449164824112077,154
9989,0.0,0.6824714394345087,155
23012,2.0,0.9657052136967619,156
20685,0.0,0.4987916957306323,157
20061,2.0,0.9769986369055011,158
6032,,0.0,159
616,0.0,0.9169755735986775,160
46051,2.0,0.9418022292740861,161
23093,0.0,0.6560904195866445,162
20851,0.0,0.6616000211290705,163
20025,0.0,0.9540497070222582,164
20054,2.0,0.65714519377526,165
39129,2.0,0.7609533933275651,166
18417,1.0,0.414887257792114,167
47401,2.0,0.5751551277965085,168
47047,2.0,0.8742039836578123,169
28486,1.0,0.4052141828203467,170
30007,0.0,0.5379402667274001,171
20998,3.0,0.3537651987702132,172
20050,2.0,0.536810886509775,173
32127,2.0,0.97998638431571,174
17959,0.0,0.9063118844460417,175
12278,0.0,0.6052081074117444,176
48434,2.0,0.39981816438417883,177
23725,0.0,0.9913620191226699,178
38133,0.0,0.6116827004307268,179
19687,2.0,0.6984624401056203,180
19040,2.0,0.8421444088905986,181
38354,0.0,0.9135427385126884,182
27791,,0.0,183
1787,0.0,0.9512418442112133,184
26953,0.0,0.4224987928510309,185
2317,0.0,0.9400278192386567,186
20041,1.0,0.3616409415323987,187
6830,1.0,0.28616301654724513,188
48629,3.0,0.4546245579189951,189
38703,,0.0,190
19705,0.0,0.6707088090974008,191
10043,,0.0,192
14213,0.0,0.4762202252583731,193
46750,3.0,0.645655857605042,194
39511,0.0,0.9297505153573516,195
8717,2.0,0.37509340250235407,196
13734,0.0,0.8315977864272576,197
48979,0.0,0.7074923395931724,198
28698,1.0,0.38382229028814036,199
