comment_id,humiliate,confidence,index
2088,4.0,0.9960847017729387,136
18346,3.0,0.4477455589818231,137
26170,,0.0,138
36180,2.0,0.6237859689010775,139
20008,4.0,0.5949673293566015,140
22489,4.0,0.9919935557263586,141
19431,4.0,0.9964700814989413,142
1645,,0.0,143
28525,3.0,0.4390290584151457,144
20017,4.0,0.9892012942617754,145
28203,,0.0,146
12852,2.0,0.7577965804102336,147
31411,,0.0,148
17197,2.0,0.48372254345514604,149
6827,4.0,0.9989994057621633,150
13252,4.0,0.8076456261490409,151
28929,3.0,0.5039797008201782,152
24983,4.0,0.969119808142832,153
20925,2.0,0.7121475131126974,154
9989,4.0,0.9739416367139005,155
23012,2.0,0.479031617449565,156
20685,4.0,0.8739355976221849,157
20061,0.0,0.3393776208551591,158
6032,,0.0,159
616,4.0,0.9978518241831392,160
46051,2.0,0.5922475735067309,161
23093,4.0,0.9940481120154919,162
20851,4.0,0.9869617071313144,163
20025,4.0,0.9935171430002591,164
20054,3.0,0.5395393166359705,165
39129,2.0,0.7484561144234194,166
18417,4.0,0.5359812211575559,167
47401,2.0,0.7395419396717938,168
47047,1.0,0.5802564496583378,169
28486,3.0,0.6510004371197622,170
30007,4.0,0.6522359786070374,171
20998,4.0,0.816655912706254,172
20050,2.0,0.6074443671332695,173
32127,2.0,0.4777328715141007,174
17959,4.0,0.9963060487921267,175
12278,4.0,0.9958422914569148,176
48434,2.0,0.5083237679863473,177
23725,4.0,0.9985261261640832,178
38133,4.0,0.7731606934055635,179
19687,2.0,0.7529642191446928,180
19040,2.0,0.587759027964441,181
38354,4.0,0.9977096445731372,182
27791,4.0,0.7139004483014525,183
1787,4.0,0.9874035150442492,184
26953,4.0,0.9786282985885231,185
2317,4.0,0.994668805226598,186
20041,3.0,0.6257514478716394,187
6830,4.0,0.7403529736608893,188
48629,4.0,0.5573168056144249,189
38703,4.0,0.8636371693953102,190
19705,4.0,0.7748214513002838,191
10043,,0.0,192
14213,4.0,0.6537640101398711,193
46750,3.0,0.5709014651898422,194
39511,4.0,0.9793913092700084,195
8717,3.0,0.5635608921013627,196
13734,4.0,0.9836973488701674,197
48979,4.0,0.982973804389298,198
28698,4.0,0.6366535291390608,199
