index,comment_id,annotator_id,hate_speech_score_pred,hate_speech_score_argmax,confidence_max_prob,confidence_entropy_certainty,n_digits_seen
81,41025,1095,-0.19437342747604897,-0.5,0.7403564290514579,0.6320654152088647,10
82,34714,10256,3.5363475801237083,3.5,0.9618504122728434,0.9277318245744285,10
83,48242,10381,1.571039088890441,1.5,0.8801762345577542,0.8079318467683767,10
84,26845,3963,3.4346845522287475,3.5,0.9372355851965687,0.8802359983804521,10
85,8070,5414,3.3142896774471757,3.5,0.8400791308885838,0.7630855660722953,10
86,24948,9567,1.5305879980868011,1.5,0.9339280848964183,0.8757698450131268,10
87,12635,4976,3.454734042416653,3.5,0.9556798580619501,0.906656811670228,10
88,29293,1038,1.9516377180403417,1.5,0.6045719951270705,0.6380322158415805,10
89,12271,415,2.361864956697821,1.5,0.48700617409498503,0.553517554135833,10
90,28981,9054,3.5056091372705467,3.5,0.9858343007809245,0.9633835647458638,10
91,43872,8017,1.5642332724138759,1.5,0.9175365145759592,0.8633779933262584,10
92,7737,634,1.782978495009214,1.5,0.7268262021848414,0.7266657090856696,10
93,16019,3521,-2.555928902905829,-2.5,0.9074012046441053,0.8428004437313927,10
94,37045,1768,1.3933794738382068,1.5,0.8643467866301134,0.7444417424583634,10
95,49409,10377,2.5147796560969837,2.5,0.3633495109999541,0.5231617273814753,10
96,47899,3538,1.9280530012741126,1.5,0.5918830509209825,0.6716962067079961,10
97,30201,7049,2.8471007656114597,3.5,0.4695288579615743,0.5750421831935717,10
98,12334,5640,3.4412856851244076,3.5,0.9457025165128633,0.8949548707754358,10
99,49530,9937,1.6832816957832448,1.5,0.8397960659827333,0.7801151342033612,10
100,26115,8321,-0.45211683706055755,-0.5,0.925103085475575,0.8647102105525405,10
101,11314,11021,-0.0395927958313401,1.5,0.4467817374092169,0.3988250602199358,10
102,5650,1742,0.0969968587254996,-0.5,0.6329950919718489,0.587425327252431,10
103,33903,5025,-0.48832418825063667,-0.5,0.9873927843551353,0.9697382666806711,10
104,10634,6140,-0.42050815133260544,-0.5,0.9186248701840665,0.8744607620365401,10
105,26214,6036,1.4948958456177046,1.5,0.9630105125546164,0.9139454416347144,10
106,9453,8024,3.4955568748669354,3.5,0.9896834611755158,0.9711289107106897,10
107,9411,6207,-3.466654446808192,-3.5,0.9483350387471436,0.8997003655060425,10
108,686,6719,1.3571601884792432,1.5,0.8503203481977777,0.7381977786555004,10
109,16823,7886,1.5594386821465913,1.5,0.9405496543448912,0.9012748397582349,10
110,37890,5465,2.9925440034045456,3.5,0.6105267873047658,0.6050753851585937,10
111,7574,8538,1.5551761308819856,1.5,0.9456516491902982,0.9060362226394669,10
112,38840,9482,-1.295956801264195,-2.5,0.44186703582162556,0.4272580533135818,10
113,21953,106,1.5106626118779942,1.5,0.9725355570440923,0.9361756414769474,10
114,16356,7563,-2.236009660837656,-2.5,0.8208892827866827,0.7125094324298054,10
115,7896,3167,1.6512840858995026,1.5,0.8432489924832409,0.7981999400394314,10
116,23646,3133,1.2419753182578854,1.5,0.8402640616137156,0.7471836221667482,10
117,22607,10379,1.5879484143629066,1.5,0.9121966147723376,0.8699956859399333,10
118,4267,2003,-3.2464316982257633,-3.5,0.7437485129304073,0.7294620735360671,10
119,26915,1340,3.300766212368357,3.5,0.7796139144548413,0.6808498666228948,10
120,40331,3292,1.6414695159614576,1.5,0.8581879361738732,0.818032005226811,10
121,3581,643,3.3936028807608905,3.5,0.888470677232793,0.7966446576162909,10
122,41018,3056,1.4290995946176384,1.5,0.9419963039639618,0.8801824660958165,10
123,43300,4761,3.6604829156053666,3.5,0.836366771803598,0.8025416482835445,10
124,46711,1502,-0.45652742881015995,-0.5,0.9504050782565153,0.907940886659856,10
125,13308,4612,-2.6077129346301717,-2.5,0.8435517762650948,0.774642443344082,10
126,38052,9660,1.9059728152702342,1.5,0.6572000866750772,0.6474251069597932,10
127,37950,7397,1.87117919650437,1.5,0.6478207865369521,0.6814882485583869,10
128,38433,3066,-2.854728020283965,-2.5,0.631419001841773,0.6939337560398882,10
129,29026,6517,3.442307845879203,3.5,0.9248975753168311,0.8523830207442501,10
130,3101,1379,-0.4512900864688568,-0.5,0.949698091923775,0.9115543757648413,10
131,1832,1815,0.23756668175643733,-0.5,0.5020696872798371,0.53837941607641,10
132,46846,11035,-1.3938161886493492,-0.5,0.4280603865879301,0.5143202360127554,10
133,17601,10512,3.319480378770759,3.5,0.840571633161038,0.7496959473471,10
134,20950,7698,2.300959041116779,1.5,0.5620718643002934,0.6147403833830267,10
135,19924,7773,1.8676612297635597,1.5,0.6352009757534366,0.7076981475611438,10
136,29478,1055,1.9516367890216246,1.5,0.7398081745277092,0.6691561128007503,10
137,17037,8392,1.6407726130168456,1.5,0.8628320208986955,0.809657574828486,10
138,31516,3281,3.077460175423667,3.5,0.6931799365564767,0.6314798831778772,10
139,26033,3,1.4593021407030797,1.5,0.9363379624991948,0.867518113867372,10
140,25490,9448,2.159976330609822,1.5,0.46265511451195673,0.5747056192320263,10
141,46657,5659,3.1197693405895146,3.5,0.6950525760931365,0.6581645118826815,10
142,38578,718,-2.290291708504736,-2.5,0.6986745350604859,0.578720726007063,10
143,45835,6128,1.5525471125940542,1.5,0.9486105203957926,0.9081318011793971,10
144,44820,1334,1.7262526665136972,1.5,0.8136627207018098,0.7454175625858062,10
145,39890,130,2.205696233101811,1.5,0.44862569680596265,0.5574507300515104,10
146,24908,1672,3.3768312755175747,3.5,0.8965880146999642,0.8289896581647321,10
147,36126,258,-2.9936738983830327,-2.5,0.496559717776248,0.6637998072944954,10
148,14889,6344,2.237984962646568,2.5,0.4794381742047355,0.5718767151975519,10
149,46827,2194,-1.903135496923891,-2.5,0.5997565608762516,0.5520964302234369,10
150,43131,10533,3.578855103517879,3.5,0.9205647673807321,0.8787419689865159,10
151,23175,2785,3.341948854530479,3.5,0.8798756557338605,0.7968482118497867,10
152,32857,7258,3.286926613609602,3.5,0.7992718576928712,0.7224558244275164,10
153,5141,4479,-2.4190564482359305,-2.5,0.9302848272632134,0.8742167702173197,10
154,34789,2071,1.5538461956287706,1.5,0.9364334481418628,0.8809472901814336,10
155,22001,2396,-0.48814489657081894,-0.5,0.9881184935525905,0.9719498495122247,10
156,12494,2225,3.496256762226378,3.5,0.9904174575892595,0.9726344886149519,10
157,42332,10807,-0.4637336324133378,-0.5,0.9633747192331995,0.9306044780066087,10
158,1919,9991,1.6746340484358107,1.5,0.8236309645561904,0.7944841311444538,10
159,23793,8401,-2.461016518746827,-2.5,0.9772720887978691,0.942253020593579,10
160,35604,9585,3.5260292261597437,3.5,0.9710506231907533,0.9404657793630498,10
161,11130,3321,1.3373606950391224,1.5,0.8856752015440468,0.7999552076116816,10
162,47202,7139,2.3064489112009765,1.5,0.4925472023246643,0.5491885157111164,10
163,4948,4047,-0.28813144473008007,-0.5,0.8035415638173042,0.6874818091199215,10
164,17862,7900,-0.5056714282199314,-0.5,0.8848481817233823,0.7993961590979011,10
165,3,5021,1.5004538572444448,1.5,0.9511999266916542,0.8949169031668434,10
166,15365,7187,1.6493190207865576,1.5,0.866006294154012,0.7988293067825563,10
167,49891,5269,1.6152486265461372,1.5,0.8805134208453255,0.8356146537560679,10
168,6946,9866,3.5379862094196066,3.5,0.9448781794388063,0.8960816514081116,10
169,24396,2912,1.361975211579845,1.5,0.895084390589616,0.8087690394578958,10
170,12809,1067,1.9224540670862786,1.5,0.7291295325247672,0.6523303446106755,10
171,34824,7160,1.4439036663731855,1.5,0.9422305569718716,0.8737942396894784,10
172,17470,7473,0.019870616037202707,-0.5,0.5839969392998211,0.51725309603882,10
173,42264,427,3.3461173498104646,3.5,0.877393455828725,0.8077346871818227,10
174,17372,7547,-0.46422037682481165,-0.5,0.9546973152852982,0.9127791839060162,10
175,34112,1656,1.545459561618394,1.5,0.9514606806599909,0.912538875443663,10
176,46835,3695,1.514905545876184,1.5,0.9741282543394921,0.941818685719616,10
177,15009,684,3.463512121230178,3.5,0.9621400809425898,0.9153295785614985,10
178,13193,6398,-2.6600358950638916,-2.5,0.7975707111772743,0.7503250808433389,10
179,29,2660,-1.5058319265177764,-2.5,0.4277161092142742,0.5089230054780651,10
180,26745,7743,-2.0077003158741284,-2.5,0.7112567528848108,0.6187514381143985,10
181,29783,1895,1.9159786235429017,1.5,0.5894434899778348,0.6933618864414954,10
182,27140,6632,-0.3960962749658431,-0.5,0.8159129058490309,0.6928676069048146,10
183,36829,8906,0.09119841054690303,-0.5,0.6493571554989611,0.5561752075714618,10
184,29107,1671,2.235555981277665,1.5,0.5416331548006331,0.5657920210411813,10
185,9430,9377,1.4586857846432237,1.5,0.943042070043665,0.8734247712517583,10
186,40281,8948,1.6964945626684724,1.5,0.8124711533083168,0.7745553595286729,10
187,5458,2596,2.4200135545847896,2.5,0.5300132133464142,0.5610656590451257,10
188,774,4604,-0.6396455185371941,-0.5,0.848397853443376,0.7456709201726262,10
189,15462,7668,3.353454978181185,3.5,0.900156021747792,0.827570656390153,10
190,42901,11123,1.6440244469962182,1.5,0.6770663931044256,0.5854235319189101,10
191,33856,633,1.3734263765933368,1.5,0.8749206019215177,0.7756534522587056,10
192,20190,3980,1.399717919085585,1.5,0.9332488058607976,0.869813037726693,10
193,28859,10800,1.9046126822404825,1.5,0.643193871715528,0.6552629463884507,10
194,11064,11043,3.4753569051940087,3.5,0.9763668676003922,0.9408917797971919,10
195,40048,3775,3.3407054897227835,3.5,0.8557471245642558,0.7797090035874141,10
196,12063,9418,2.53115324918949,3.5,0.4831796395370155,0.619632647729998,10
197,11368,1761,1.9707311670451444,1.5,0.5597866729069336,0.6535687985732854,10
198,14181,1927,1.7368086249109733,1.5,0.7753316982381597,0.7469577376075534,10
199,34562,4015,3.226469199586275,3.5,0.8460115022052166,0.7769949153875676,10
200,23957,3515,2.596883631989642,3.5,0.3804178021574168,0.5219688853476446,10
201,42325,3030,1.1342821734651147,1.5,0.7913287044878087,0.6978428182530232,10
202,23629,1758,-2.2444319965378625,-2.5,0.8275766255644311,0.7240416457485813,10
203,10076,6984,1.5069719748510249,1.5,0.9750097861149521,0.9411112807370408,10
204,21238,2747,-2.4846056480479923,-2.5,0.9734745964739382,0.9352517666505318,10
205,7289,8598,3.4598231732043585,3.5,0.9589678612282552,0.9080483596347453,10
206,12292,9862,2.0068673656300597,1.5,0.5054260467100933,0.673900322646414,10
207,34131,2619,3.478204988047609,3.5,0.9767696421912988,0.9425851473874571,10
208,7644,5558,2.8515868308518653,3.5,0.6052563187647819,0.5900576917674565,10
209,41970,4769,1.5559208396120454,1.5,0.9398633223221742,0.8968448704835204,10
210,28228,5673,2.523328765902451,3.5,0.4656934664742772,0.5922602069438442,10
211,38359,4442,3.3723395355491532,3.5,0.9077971379382078,0.8365923517254273,10
212,27447,283,-0.47716140234353965,-0.5,0.9621186876045874,0.9218192665927025,10
213,10501,5569,-3.4660190511454103,-3.5,0.9614789904697987,0.9240421171709797,10
214,13949,4061,0.4765844816508888,1.5,0.6274807825556475,0.5016060814279859,10
215,36573,2553,1.5195794190992575,1.5,0.939335604040147,0.8783432170322446,10
216,9218,11004,-3.2156834147464144,-3.5,0.7155929071653889,0.7300590301609068,10
217,9918,2289,3.7631431080161404,3.5,0.7329803263421985,0.7433785641582313,10
218,4844,6641,1.5156814237294416,1.5,0.983259133919887,0.9621530751551601,10
219,4511,2343,-2.399361010456947,-2.5,0.8898584321998755,0.7967167695316985,10
220,1759,3267,-0.5748341041206745,-0.5,0.9032843132547742,0.8146582891161303,10
221,20984,10135,2.28146583791349,1.5,0.5082131321441592,0.5541191461387338,10
222,25869,10674,1.2305576378562753,1.5,0.6126217222137703,0.4867531398493975,10
223,24745,7035,-3.383426923078582,-3.5,0.8521580213743869,0.7845416269050653,10
224,41554,3457,-0.4743066717008045,-0.5,0.9713292929232491,0.9410459405443814,10
225,37565,9710,1.685723498499032,1.5,0.8146702816318131,0.7896924168390339,10
226,7328,4599,1.4892098677028733,1.5,0.9435652317842963,0.8816979495960123,10
227,18630,3989,1.4584723489108198,1.5,0.957198735141881,0.901478302201821,10
228,16158,8075,1.7073026135085787,1.5,0.7928280154961065,0.77722001848387,10
229,6732,5228,1.6171781577795676,1.5,0.8821029234910205,0.8412025862311722,10
230,46569,9128,1.7240303443750107,1.5,0.7766659268990153,0.7669309589294542,10
231,46119,7508,1.6453383854435746,1.5,0.8551660135172884,0.8180486274268061,10
232,28836,3773,1.5875271861375073,1.5,0.8926842797598945,0.8357744978860843,10
233,18341,962,-1.3541772341024545,-2.5,0.5413183661917174,0.44175419148377726,10
234,7856,5162,3.8310018082672848,3.5,0.6688294031246382,0.723893905908322,10
235,33238,2682,-2.4188286981980056,-2.5,0.9434888479797943,0.891217875893918,10
236,46434,9958,2.4612320104354843,2.5,0.44925506821625494,0.5354254610391979,10
237,15513,4832,-0.7409421749305228,-0.5,0.7116028277636067,0.5860755684593508,10
238,23658,7807,0.027518174554783465,1.5,0.42879924001895675,0.40873466689662685,10
239,47250,822,-0.3999839793351707,-0.5,0.8988272906388387,0.8085362783248278,10
240,7782,10936,-0.6096430349353559,-0.5,0.877889545892114,0.7822329259492078,10
241,34603,7662,2.6922055665367424,2.5,0.5475073104777838,0.5810136990352168,10
242,6770,4944,1.5577980032082563,1.5,0.9426965469673032,0.9029524064372131,10
243,43431,6386,1.790120860494211,1.5,0.7350630188531184,0.7107972995317884,10
244,10724,8746,-2.444403155629801,-2.5,0.9455370865738073,0.903882668109547,10
245,15919,10037,-2.60744398341933,-2.5,0.8393081386999803,0.7721892039587431,10
246,40261,8834,2.12650402442804,2.5,0.5369904284032345,0.6361193677784618,10
247,29505,2677,1.581987001872649,1.5,0.8395844172070869,0.745866045224771,10
248,2531,1081,1.5493379563968794,1.5,0.9403509730033972,0.8928674669437254,10
249,11624,816,1.323510799134705,1.5,0.8867195473568027,0.80542866042289,10
250,21725,7974,1.956648093998205,1.5,0.6667690356180089,0.6278761029034663,10
251,22602,2902,1.806001709396433,1.5,0.7030198029441089,0.6964938088349446,10
252,12046,7916,2.684421741894922,3.5,0.5198713892893676,0.571373252012394,10
253,19244,504,-2.644796742384649,-2.5,0.8131984779938626,0.7556596598768373,10
254,3519,6992,1.9386534732315812,1.5,0.6593765319815362,0.6324425468690851,10
255,20816,582,1.6858485535252106,1.5,0.8301733261908547,0.778619369583598,10
256,35967,3945,2.810354593031122,3.5,0.6047890364582663,0.6106977062100676,10
257,49507,612,1.9140604328987496,1.5,0.6016953894491033,0.6788932099337388,10
258,20142,9070,1.227366169693758,1.5,0.8504096259811564,0.725168062863712,10
259,20444,9130,3.5441555948942343,3.5,0.9527990086979459,0.9145664645643767,10
260,24678,4469,1.5398278303110051,1.5,0.9589958133792346,0.9235445392425625,10
261,40697,8619,2.823593682122208,3.5,0.5166405463923751,0.5561862315514515,10
262,49489,2753,2.049568947190072,2.5,0.4985291257068845,0.6543780022115695,10
263,9622,3581,3.266906622157576,3.5,0.8592055237386467,0.7821355449114284,10
264,17060,10444,3.243188557849373,3.5,0.7663322818550103,0.7169461779246629,10
265,42563,2305,1.6180262224617528,1.5,0.882144518313201,0.8414796772357436,10
266,22329,2068,-1.1050751302456019,-0.5,0.671491597907085,0.6339993500103449,10
267,20811,677,1.5297366988654484,1.5,0.970031735142987,0.9408568072232761,10
268,41179,2815,1.4379469554966862,1.5,0.9273149957169567,0.8529049947067042,10
269,46699,5774,-2.4829090615161435,-2.5,0.9189259622205662,0.8450176700390619,10
270,34464,8339,2.891834915762513,3.5,0.5929569705547574,0.582734992504341,10
271,42434,1767,1.1494131188483305,1.5,0.7600597748225167,0.6539719555866687,10
272,3384,3674,-2.2683756888611444,-2.5,0.8449547753650981,0.7519818854713501,10
273,35043,6092,-0.6438675514026162,-0.5,0.8930867999846003,0.8117268268964584,10
274,17467,9024,3.427478222952271,3.5,0.9483245372096529,0.8916374597657687,10
275,44059,6410,2.799262421149274,3.5,0.5072094430227571,0.5528146957213897,10
276,8960,38,1.643897755271462,1.5,0.8489632366914303,0.80678187607649,10
277,40097,10113,2.8637008854659682,3.5,0.464925102182151,0.5816932605609904,10
278,38065,3643,3.483184704798859,3.5,0.9882675541761533,0.967860661658887,10
279,7416,3516,2.0469157315688826,1.5,0.4865409942049835,0.6433837180408462,10
280,3591,8411,-1.3111400127863813,-0.5,0.519223779173406,0.5608307685029281,10
281,20221,7768,2.7468047072213544,3.5,0.4597497758232774,0.5414361448465312,10
282,38937,5678,2.1071789332379467,1.5,0.5075097065298582,0.5814786376979926,10
283,37538,1936,-2.924811689334827,-2.5,0.5609258745190703,0.6570474630759875,10
284,49316,199,3.4431657861899314,3.5,0.9435897434822021,0.8973387536428719,10
285,10598,6077,2.8923170820856634,3.5,0.5615047815302463,0.5570490586561572,10
286,13127,9277,2.618175679709567,2.5,0.6097017473362654,0.5995203625885581,10
287,9679,11134,1.6614851976818987,1.5,0.8390304383918341,0.8059103202666982,10
288,46222,9640,1.7207530013891275,1.5,0.7788215704806787,0.7660159317030867,10
289,48930,926,1.6735193919608076,1.5,0.8277869628632221,0.7969229955005135,10
290,1543,10236,3.4578710152661345,3.5,0.9370177427533384,0.8745454966546864,10
291,38432,1135,1.4469378695638688,1.5,0.8600225654941404,0.7509393285170166,10
292,48024,3976,1.5637522788804816,1.5,0.9379747913504248,0.8948869105112799,10
293,17156,10409,3.297528069354761,3.5,0.8827663549139247,0.8121298702271311,10
294,27161,9273,3.5100590948737715,3.5,0.9804633685871871,0.9532217467407248,10
295,28716,9240,1.853391948765061,1.5,0.6767697062484059,0.6730360713019075,10
296,38942,2557,1.5336441119849473,1.5,0.9618190737908271,0.9250790174329159,10
297,26616,9673,3.303918091185545,3.5,0.8287002908699493,0.74266459155597,10
298,28104,8927,1.9929067078283451,1.5,0.582357528372393,0.6189843364821432,10
299,11150,8495,2.7838222617237753,3.5,0.5404491616793607,0.5565626598773522,10
300,37452,7693,3.3244042595985137,3.5,0.8934575969665622,0.8205026011538138,10
301,38738,765,2.5845034548540307,3.5,0.3815255986717905,0.5250273027725364,10
302,2867,5639,1.0831195606535642,1.5,0.6265667709760195,0.5181284381953355,10
303,7795,7488,-0.41949839802147915,-0.5,0.7587495402044571,0.6541694853516583,10
304,48965,8918,-0.4046622951288087,-0.5,0.8660177176704698,0.7656774149127183,10
305,7847,3208,3.2901371332716742,3.5,0.8260299077600821,0.7448451661241435,10
306,4382,3553,3.352451126120415,3.5,0.8862765517912117,0.8135090368531928,10
307,18677,1826,-2.5737456019256375,-2.5,0.8762485686955255,0.799092923317696,10
308,37271,1591,1.7950593285011822,1.5,0.7198857064374676,0.7163695964946029,10
309,49633,608,1.4500776873885175,1.5,0.4339876352772741,0.32530250125727456,10
310,14160,308,1.5545499733486536,1.5,0.9360497391339125,0.8897221777668713,10
311,39475,6970,2.2583246031384165,1.5,0.6008016062742303,0.6504617619685104,10
312,37299,1378,-0.43220206305653225,-0.5,0.6674777595641459,0.5191287963207141,10
313,33863,8788,3.4775498783381833,3.5,0.9552658717425085,0.901164556922243,10
314,315,11139,2.868773558153583,3.5,0.5790978356793767,0.5741026863790345,10
315,22111,4726,3.4853000413560133,3.5,0.9855958754401375,0.960786484729975,10
316,39578,2199,1.193588316215345,1.5,0.8285950450732606,0.687126971331889,10
317,48173,4874,2.951803078925412,3.5,0.6450409079010769,0.5963655292502028,10
318,3514,354,1.4188184172727858,1.5,0.9462622816229423,0.8762702241670859,10
319,26652,124,1.955004917504938,1.5,0.6885342633995348,0.6280199015306035,10
320,24572,9433,2.175552751366818,1.5,0.5739006667089286,0.5739161495599161,10
321,42021,6330,3.192989635273949,3.5,0.7968537818872962,0.7184031841557523,10
322,15263,1897,-1.8459241626208427,-2.5,0.5545520501889631,0.5324263929118446,10
323,44293,5737,-1.0830531794602372,-0.5,0.39438780735849693,0.41219469729677716,10
324,8230,636,2.799440596152416,2.5,0.45076194981070455,0.571006664793575,10
325,48126,1129,1.543477013474095,1.5,0.9358436754052879,0.8816785188913987,10
326,12194,9001,-2.2039916454168393,-2.5,0.7508080916154337,0.7011785221007416,10
327,15138,9698,1.7346187145189258,1.5,0.7686957579701094,0.7557472428438576,10
328,43427,7265,-0.5509552411854722,-0.5,0.865002694381512,0.7610800709600396,10
329,27010,7863,1.6094653456498145,1.5,0.9006270713158742,0.8450210870852825,10
330,45100,9563,-0.27197689168338723,-0.5,0.8013420290651987,0.6979067946269942,10
331,305,7632,1.6936991286312264,1.5,0.8538714040786624,0.7632178150507869,10
332,37798,9188,3.597687285214407,3.5,0.8795367768747371,0.8226603676104801,10
333,41214,835,1.3599170685147606,1.5,0.7231612693153234,0.5798475538427923,10
334,23286,7970,1.7994550479320874,1.5,0.7230933272026444,0.7087158358371239,10
335,45504,2945,1.5315269530262496,1.5,0.9427517987178747,0.8896810108990572,10
336,9446,764,-1.729817401396185,-1.5,0.4552092190454663,0.5382850478759638,10
337,16512,8563,-1.0678489499767345,-0.5,0.648199731418548,0.6082091007925665,10
338,29585,344,1.6993228246714196,1.5,0.7997875339290856,0.7790462985085019,10
