comment_id,humiliate,confidence,index
30061,,0.0,81
2952,2.0,0.7286085996150278,82
25918,4.0,0.7035269214034248,83
18090,,0.0,84
23301,,0.0,85
39711,0.0,0.5587890050105787,86
20052,2.0,0.7696989427044879,87
18496,2.0,0.690607182493152,88
10031,2.0,0.40284250131001614,89
38528,2.0,0.6026360490303556,90
28547,,0.0,91
8603,,0.0,92
17157,4.0,0.6721419473116027,93
45259,4.0,0.9653181536434445,94
41924,2.0,0.547989996812272,95
15118,,0.0,96
20010,,0.0,97
4762,2.0,0.7181213977869427,98
36873,2.0,0.8247173011393115,99
20015,4.0,0.9079243336923796,100
5212,3.0,0.5108022661151777,101
25804,,0.0,102
25862,4.0,0.8572507143781846,103
23517,4.0,0.9584394399116242,104
4145,,0.0,105
21006,,0.0,106
39561,4.0,0.564318101350747,107
1550,3.0,0.49199921092893245,108
29939,,0.0,109
20013,4.0,0.9843727498219672,110
22394,2.0,0.6136589630590562,111
34734,,0.0,112
40455,1.0,0.479458067569879,113
20068,,0.0,114
21406,4.0,0.5063664179052093,115
30665,2.0,0.7458538005337751,116
20026,,0.0,117
20059,2.0,0.4739971841778968,118
8994,1.0,0.5804792953193008,119
20024,2.0,0.7892193783347687,120
4587,,0.0,121
26493,2.0,0.5769256286208734,122
20038,4.0,0.5721684183789517,123
43442,4.0,0.9932102400859916,124
16178,4.0,0.951770902606579,125
47205,4.0,0.9907206390793067,126
26842,2.0,0.7089904041226217,127
21275,,0.0,128
27786,4.0,0.9526128744976388,129
32962,,0.0,130
49016,4.0,0.9448406453042173,131
20045,,0.0,132
7479,,0.0,133
20069,2.0,0.3720147168271877,134
20088,,0.0,135
2088,4.0,0.9800922959997859,136
18346,3.0,0.3969915968521451,137
26170,,0.0,138
36180,2.0,0.6029740064091137,139
20008,,0.0,140
22489,4.0,0.5721151846748891,141
19431,4.0,0.7624396512556101,142
1645,,0.0,143
28525,2.0,0.6275938261831066,144
20017,4.0,0.9693462425592523,145
28203,,0.0,146
12852,2.0,0.7390273069242131,147
31411,,0.0,148
17197,2.0,0.5372105425356647,149
6827,4.0,0.9896013268801479,150
13252,4.0,0.44386460222288243,151
28929,2.0,0.3702029310591322,152
24983,4.0,0.6031755200029707,153
20925,2.0,0.7193393078189556,154
9989,4.0,0.7757251549085231,155
23012,2.0,0.5065456087115765,156
20685,,0.0,157
20061,2.0,0.4206290331442099,158
6032,,0.0,159
616,,0.0,160
46051,2.0,0.5591125372811921,161
23093,,0.0,162
20851,4.0,0.9094548736278664,163
20025,4.0,0.48704013306656074,164
20054,3.0,0.5649733740300169,165
39129,2.0,0.7437060782366147,166
18417,3.0,0.5267149244685798,167
47401,2.0,0.7271515571361429,168
47047,1.0,0.5085870388407471,169
28486,3.0,0.6361230354143337,170
30007,,0.0,171
20998,4.0,0.6709180232585406,172
20050,2.0,0.6809691716436651,173
32127,1.0,0.4498366320931553,174
17959,,0.0,175
12278,4.0,0.6526826257022772,176
48434,2.0,0.7101721288374842,177
23725,4.0,0.8237591495426112,178
38133,,0.0,179
19687,2.0,0.7339687912823937,180
19040,2.0,0.5529460805246339,181
38354,4.0,0.5768712302442484,182
27791,,0.0,183
1787,,0.0,184
26953,4.0,0.8372372346748309,185
2317,4.0,0.5818783389719112,186
20041,3.0,0.6115213718291759,187
6830,4.0,0.3963852344831432,188
48629,3.0,0.69236912028965,189
38703,,0.0,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,3.0,0.5237072402819046,194
39511,,0.0,195
8717,3.0,0.7501432333036828,196
13734,,0.0,197
48979,4.0,0.9755439741246367,198
28698,3.0,0.4083186158815656,199
