comment_id,humiliate,confidence,index
30261,4.0,0.6985272843412271,79
8503,2.0,0.6909593633673223,80
30061,,0.0,81
2952,2.0,0.7530930362354545,82
25918,4.0,0.9930812536353454,83
18090,4.0,0.9349693884199259,84
23301,,0.0,85
39711,0.0,0.41725175164462114,86
20052,2.0,0.6765440562169841,87
18496,2.0,0.692738612433684,88
10031,2.0,0.402919921128714,89
38528,2.0,0.6000769603106362,90
28547,,0.0,91
8603,,0.0,92
17157,4.0,0.7453996616280109,93
45259,4.0,0.9867251101406473,94
41924,4.0,0.5543023873088696,95
15118,,0.0,96
20010,,0.0,97
4762,2.0,0.7376195732329979,98
36873,2.0,0.7495122545129338,99
20015,4.0,0.9915676756589786,100
5212,3.0,0.5130227999735854,101
25804,4.0,0.532786562641965,102
25862,4.0,0.9707325903013971,103
23517,4.0,0.9853044283685027,104
4145,4.0,0.9797238258650397,105
21006,,0.0,106
39561,4.0,0.9713603789860298,107
1550,4.0,0.6129219603194294,108
29939,4.0,0.975646087333392,109
20013,4.0,0.9973186817759937,110
22394,2.0,0.669638151369073,111
34734,,0.0,112
40455,2.0,0.582557335589294,113
20068,,0.0,114
21406,4.0,0.9852051423752886,115
30665,2.0,0.7491536718029115,116
20026,4.0,0.9635378769845528,117
20059,2.0,0.47722932716516603,118
8994,1.0,0.5575030938257104,119
20024,3.0,0.5129436993847695,120
4587,4.0,0.9873752720441498,121
26493,2.0,0.7415408050190623,122
20038,4.0,0.9860118246124125,123
43442,4.0,0.995575894706871,124
16178,4.0,0.9956697204110706,125
47205,4.0,0.9958900553708357,126
26842,2.0,0.7248935700065785,127
21275,,0.0,128
27786,4.0,0.9952043126402194,129
32962,4.0,0.9826033943850605,130
49016,4.0,0.9901974255272468,131
20045,,0.0,132
7479,4.0,0.8508461635138111,133
20069,2.0,0.43992977367273384,134
20088,,0.0,135
2088,4.0,0.9949323564260059,136
18346,3.0,0.44737872656572103,137
26170,,0.0,138
36180,2.0,0.633853939826978,139
20008,,0.0,140
22489,4.0,0.9866998069188329,141
19431,4.0,0.9852484192786107,142
1645,,0.0,143
28525,2.0,0.48224942320721503,144
20017,4.0,0.971791026232312,145
28203,,0.0,146
12852,2.0,0.7307795371358977,147
31411,,0.0,148
17197,2.0,0.5233672590755591,149
6827,4.0,0.9977292244144204,150
13252,4.0,0.7290979420025849,151
28929,3.0,0.510329108069482,152
24983,4.0,0.9474383735157601,153
20925,2.0,0.7283777705108788,154
9989,4.0,0.973052529566496,155
23012,2.0,0.5129810313859704,156
20685,4.0,0.5422014928941916,157
20061,2.0,0.5252681146200602,158
6032,,0.0,159
616,4.0,0.974962548924562,160
46051,2.0,0.6640682208356503,161
23093,4.0,0.9378938552684807,162
20851,4.0,0.9759739110941676,163
20025,4.0,0.9467264549877026,164
20054,3.0,0.4810317446527742,165
39129,2.0,0.7212511320131466,166
18417,3.0,0.5172439786809988,167
47401,2.0,0.6529845626973004,168
47047,1.0,0.5763308262877875,169
28486,3.0,0.6763298022065584,170
30007,,0.0,171
20998,4.0,0.633764462699742,172
20050,3.0,0.4468579791647577,173
32127,1.0,0.4330926441484188,174
17959,4.0,0.9449876367829515,175
12278,4.0,0.9926809870402595,176
48434,2.0,0.5334003572803865,177
23725,4.0,0.992762635852818,178
38133,4.0,0.7915773617497733,179
19687,2.0,0.7399815271685701,180
19040,2.0,0.6508483485009945,181
38354,4.0,0.9933847828669914,182
27791,4.0,0.5849631854228331,183
1787,4.0,0.9506104758221529,184
26953,4.0,0.9755848159449877,185
2317,4.0,0.9845110375706112,186
20041,3.0,0.5809630907025911,187
6830,4.0,0.6883457128057783,188
48629,3.0,0.5692692157923147,189
38703,4.0,0.6364946437808934,190
19705,,0.0,191
10043,,0.0,192
14213,,0.0,193
46750,3.0,0.49596932684791534,194
39511,4.0,0.8495615246710346,195
8717,3.0,0.5532303517399965,196
13734,4.0,0.8354613183499427,197
48979,4.0,0.9863285587115893,198
28698,4.0,0.6050178871796476,199
